tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
953,Wolbachia,"",2,-100,953,942,Bacteria,0,36872.0,762.033,99.0,99.7191,143.716,85.6771698,0.0,4089865.2526360727,77.61546,0.012866,99.0,5630.0,116.355,99.0,97.6005,38.7362,12.2931261,0.0,11.85113,0.0160293,99.0
-100000953,Non-species-specific reads in genus Wolbachia,,1,-100000953,953,942,Bacteria,0,20185.0,417.163,99.0,99.7673,142.22,84.7470245,0.0,4089865.2526360727,42.48937,0.0031824,99.0,19.0,0.392,32.2276241,99.2526,41.0526,13.7263155,0.0,0.03999,0.0021421,99.0
263437,Wolbachia endosymbiont of Culex quinquefasciatus,"",1,263437,953,942,Bacteria,0,15873.0,328.047,99.0,99.8358,146.614,87.8724442,0.0,3217435.947,33.41262,0.001183,100.0,11.0,0.227,100.0,99.4545,46.7273,16.681818,0.0,0.02315,0.0,100.0
307502,Wolbachia endosymbiont of Drosophila ananassae,"",1,307502,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,748638.0,,,100.0,3659.0,75.62,100.0,96.7527,35.7046,10.4231758,0.0,7.70218,0.0,100.0
329647,Wolbachia endosymbiont of Culex molestus,"",1,329647,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,390726.66599999997,,,99.0,1929.0,39.866,99.0,99.2192,44.3997,15.806221,0.0,4.06054,0.0009397,99.0
169402,Wolbachia endosymbiont of Folsomia candida,"",1,169402,953,942,Bacteria,0,209.0,4.319,100.0,95.7986,119.359,62.0250206,0.0,42758.1,0.43994,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
246273,Wolbachia endosymbiont of Cimex lectularius,"",1,246273,953,942,Bacteria,0,147.0,3.038,77.8214867,95.6238,124.714,64.9655914,0.0,23405.745982865395,0.30943,0.0047078,77.8214867,0,0,-100,0.0,0.0,0.0,0.0,,,77.8214867
80849,Wolbachia endosymbiont of Brugia malayi,"",1,80849,953,942,Bacteria,0,112.0,2.314,100.0,94.4348,127.196,64.5757217,0.0,22908.600000000002,0.23576,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
955,Wolbachia pipientis,"",1,955,953,942,Bacteria,0,64.0,1.322,100.0,98.2125,125.672,70.49086,0.0,13087.800000000001,0.13472,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
77038,Wolbachia endosymbiont of Drosophila simulans,"",1,77038,953,942,Bacteria,0,49.0,1.012,99.0,98.0286,128.082,71.8456497,0.0,11258.316134307,0.10314,0.0002765,99.0,9.0,0.186,72.7546505,88.8,41.4444,10.1333332,0.0,0.01894,0.0002592,99.0
