tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
9605,Homo,"",2,-100,9605,9604,Eukaryota,0,2668.0,26747.939,100.0,99.7189,145.485,86.887146,0.0,275600010.0,29.65103,0.0,100.0,81.0,812.062,100.0,82.3469,42.679,11.4432096,0.0,0.9002,0.0,100.0
9606,Homo sapiens,human,1,9606,9605,9604,Eukaryota,0,2668.0,26747.939,100.0,99.7189,145.485,86.887146,0.0,275600010.0,29.65103,0.0,100.0,81.0,812.062,100.0,82.3469,42.679,11.4432096,0.0,0.9002,0.0,100.0
80865,Delftia,"",2,-100,80865,80864,Bacteria,0,638.0,6396.246,3.4604717,98.7795,145.771,85.2333221,0.0,8151085.440795278,7.09046,258.5815735,38.3480638,522.0,5233.292,38.3480638,98.8728,47.3716,17.1869736,0.0,5.80129,51.2734833,38.3480638
-100080865,Non-species-specific reads in genus Delftia,,1,-100080865,80865,80864,Bacteria,0,205.0,2055.22,1.1082021,99.1088,144.073,84.6882935,0.0,8151085.440795278,2.27828,188.3581085,48.1387406,440.0,4411.204,48.1387406,99.2502,47.7341,17.4154549,0.0,4.88998,33.4866447,48.1387406
80866,Delftia acidovorans,"",1,80866,80865,80864,Bacteria,0,242.0,2426.162,34.4946807,98.7793,146.074,85.4603348,0.0,676143.4949378702,2.68949,26.797102,34.4946807,45.0,451.145,22.3425266,97.7911,46.0889,16.751112,0.0,0.50011,7.2441068,34.4946807
1472718,Delftia sp. K82,"",1,1472718,80865,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,157392.85345238118,,,51.1741873,8.0,80.203,51.1741873,94.2875,48.75,16.7625008,0.0,0.08891,0.5447611,51.1741873
1920191,Delftia sp. HK171,"",1,1920191,80865,80864,Bacteria,0,80.0,802.037,48.6415413,98.33,148.0,85.7828064,0.0,141554.7741888352,0.88909,5.5464201,48.6415413,1.0,10.025,17.0475769,100.0,33.0,8.0,0.0,0.01111,0.1915382,48.6415413
469553,Delftia sp. JD2,"",1,469553,80865,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,117147.69612366881,,,60.9422658,5.0,50.127,60.9422658,98.38,48.8,17.9400005,0.0,0.05557,0.2340056,60.9422658
558537,Delftia lacustris,"",1,558537,80865,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,81940.72762924865,,,35.5227274,6.0,60.152,35.5227274,97.2833,36.0,12.2666664,0.0,0.06668,0.5584661,35.5227274
2035216,Delftia sp. 60,"",1,2035216,80865,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,76887.867919,,,100.0,2.0,20.05,100.0,99.0,50.0,19.1000004,0.0,0.02223,0.0,100.0
742013,Delftia sp. Cs1-4,"",1,742013,80865,80864,Bacteria,0,74.0,741.884,12.4680912,98.2405,147.176,85.3007889,0.0,35569.99255350355,0.8224,18.2114353,12.4680912,4.0,40.101,2.3156871,88.35,49.5,15.9750004,0.0,0.04445,4.3982463,12.4680912
1895749,Delftia sp. 67-8,"",1,1895749,80865,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,32358.288969316036,,,42.0850387,2.0,20.05,42.0850387,92.4,46.0,14.6999998,0.0,0.02223,0.1574006,42.0850387
1827145,Delftia sp. GW456-R20,"",1,1827145,80865,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,26367.489008603552,,,34.2934324,2.0,20.05,34.2934324,100.0,47.5,15.75,0.0,0.02223,0.1637548,34.2934324
1468410,Delftia sp. RIT313,"",1,1468410,80865,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,14556.120902723686,,,18.9316225,2.0,20.05,18.9316225,98.45,31.0,6.25,0.0,0.02223,0.348281,18.9316225
180282,Delftia tsuruhatensis,"",1,180282,80865,80864,Bacteria,0,35.0,350.891,6.2667208,98.9486,148.114,87.0672226,0.0,8563.083658395224,0.38898,18.4380016,6.2667208,2.0,20.05,1.2404143,92.3,42.5,12.3500004,0.0,0.02223,2.599153,6.2667208
1339242,Delftia sp. ZNC0008,"",1,1339242,80865,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,6576.794695027708,,,8.5537483,2.0,20.05,8.5537483,98.0,49.5,19.3500004,0.0,0.02223,0.6885237,8.5537483
1537702,Delftia sp. 670,"",1,1537702,80865,80864,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,2361.695170679258,,,6.1432193,1.0,10.025,6.1432193,97.3,37.0,10.6999998,0.0,0.01111,0.4951788,6.1432193
191464,uncultured Delftia sp.,"",1,191464,80865,80864,Bacteria,0,2.0,20.05,2.2788803,100.0,101.0,57.0607376,0.0,158.1143157560421,0.02223,0.8739637,2.2788803,0,0,-100,0.0,0.0,0.0,0.0,,,2.2788803
