tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
7174,Culex,"",2,-100,7174,7157,Eukaryota,0,7039.0,129.781,14.815937,86.9924,262.318,93.6378403,0.0,6628161.122860037,6.80452,2.7426937,99.0,37957.0,699.833,99.0,61.3353,130.692,75.0153961,0.0,36.69257,0.0298837,99.0
7176,Culex quinquefasciatus,southern house mosquito,1,7176,7174,7157,Eukaryota,0,4414.0,81.383,9.1767253,86.3354,162.834,60.1156082,0.0,6628161.122860037,4.26696,2.7332158,99.0,36618.0,675.145,99.0,60.6174,128.667,73.501442,0.0,35.39818,0.0279299,99.0
7175,Culex pipiens,northern house mosquito,1,7175,7174,7157,Eukaryota,0,2022.0,37.28,99.0,84.9157,441.753,128.960144,0.0,287425.82200464,1.95464,0.0081413,99.0,1288.0,23.747,99.0,82.2304,191.617,118.8825989,0.0,1.24509,0.0019538,99.0
42428,Culex erythrothorax,"",1,42428,7174,7157,Eukaryota,0,592.0,10.915,100.0,98.9613,391.757,223.0443115,0.0,16171.595235499997,0.57228,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
946124,Culex pipiens complex sp. YL-2011,"",1,946124,7174,7157,Eukaryota,0,4.0,0.073,100.0,85.275,119.0,44.9585075,0.0,4305.7563401,0.00387,0.0,100.0,23.0,0.424,100.0,46.4127,49.0,67.2682877,0.0,0.02223,0.0,100.0
7177,Culex tarsalis,"",1,7177,7174,7157,Eukaryota,0,3.0,0.055,100.0,85.7513,194.667,56.2867966,0.0,3912.7876535,0.0029,0.0,100.0,21.0,0.387,100.0,44.4098,29.2857,43.5583305,0.0,0.0203,0.0,100.0
42429,Culex nigripalpus,"",1,42429,7174,7157,Eukaryota,0,4.0,0.073,100.0,93.067,375.0,154.5301819,0.0,830.8563400999999,0.00387,0.0,100.0,4.0,0.073,100.0,90.4,125.0,75.120903,0.0,0.00387,0.0,100.0
42433,Culex torrentium,"",1,42433,7174,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,544.5,,,100.0,3.0,0.055,100.0,46.875,32.0,0.09691,0.0,0.0029,0.0,100.0
7158,Aedes,"",2,-100,7158,7157,Eukaryota,0,172.0,3.171,19.2047128,84.511,126.093,47.1084824,0.0,1487604.3370093224,0.16627,0.0610951,99.0,12510.0,230.653,99.0,50.5547,148.755,58.6657639,0.0,12.09327,0.0746694,99.0
7160,Aedes albopictus,Asian tiger mosquito,1,7160,7158,7157,Eukaryota,0,104.0,1.917,99.0,85.1817,124.442,47.4517441,0.0,1487604.3370093224,0.10054,0.0013622,99.0,8212.0,151.409,99.0,48.1533,178.247,61.2255859,0.0,7.93844,0.06689,99.0
7159,Aedes aegypti,yellow fever mosquito,1,7159,7158,7157,Eukaryota,0,68.0,1.253,31.7113365,83.4853,128.618,46.5834961,0.0,777433.5299088133,0.06573,0.0051368,99.0,4298.0,79.244,99.0,55.143,92.4055,53.7748299,0.0,4.15482,0.0077793,99.0
1980538,Orthophasmavirus,"",2,-100,1980538,1980417,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,779350.0,,,100.0,4282.0,78.949,100.0,39.1765,344.672,75.6301346,0.0,4.13936,0.0,100.0
1980544,Wuhan mosquito orthophasmavirus 2,"",1,1980544,1980538,1980417,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,779350.0,,,100.0,4227.0,77.935,100.0,39.188,348.695,76.6146545,0.0,4.08619,0.0,100.0
1980543,Wuhan mosquito orthophasmavirus 1,"",1,1980543,1980538,1980417,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,4240.0,,,100.0,23.0,0.424,100.0,38.2292,48.4783,0.449895,0.0,0.02223,0.0,100.0
1980540,Nome phantom orthophasmavirus,"",1,1980540,1980538,1980417,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,2580.0,,,100.0,14.0,0.258,100.0,28.0229,30.5714,-0.4477904,0.0,0.01353,0.0,100.0
1980539,Kigluaik phantom orthophasmavirus,"",1,1980539,1980538,1980417,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,2020.0000000000002,,,100.0,11.0,0.202,100.0,43.7386,25.2727,-0.202986,0.0,0.01063,0.0,100.0
1980542,Wuchang cockroach orthophasmavirus 1,"",1,1980542,1980538,1980417,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,1290.0,,,100.0,7.0,0.129,100.0,50.4763,19.0,-0.5359039,0.0,0.00677,0.0,100.0
7164,Anopheles,"",2,-100,7164,7157,Eukaryota,0,19.0,0.35,3.278343,84.1211,118.526,43.21381,0.0,163533.03817829723,0.01837,0.0190841,99.0,2088.0,38.497,99.0,44.8765,86.6968,25.161335,0.0,2.01844,0.0071156,99.0
7165,Anopheles gambiae,African malaria mosquito,1,7165,7164,7157,Eukaryota,0,18.0,0.331,3.0901123,84.0611,118.333,43.0224915,0.0,163533.03817829723,0.0174,0.0190841,99.0,905.0,16.685,99.0,43.6383,139.566,37.5202599,0.0,0.87485,0.0042246,99.0
43151,Anopheles darlingi,"",1,43151,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,142575.147,,,99.0,789.0,14.547,99.0,47.0428,48.8821,12.7312441,0.0,0.76272,0.0012993,99.0
74873,Anopheles sinensis,"",1,74873,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,67940.532,,,99.0,376.0,6.932,99.0,43.1785,39.7766,21.1988964,0.0,0.36347,0.0015917,99.0
