tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
1299308,Quaranjavirus,"",2,-100,1299308,11308,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,389450.0,100.0,2203.0,39.016,100.0,45.7963,681.12,249.7303162,0.0,11.97413,0.0,100.0
1608131,Wuhan Mosquito Virus 6,"",1,1608131,1299308,11308,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,389450.0,100.0,2199.0,38.945,100.0,45.7977,682.322,250.1833649,0.0,11.95239,0.0,100.0
1608128,Wuhan Mosquito Virus 3,"",1,1608128,1299308,11308,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,700.0000000000001,100.0,4.0,0.07,100.0,45.0,20.0,0.667679,0.0,0.02174,0.0,100.0
33073,Zymobacter,"",2,-100,33073,28256,Bacteria,0,720.0,12.751,99.0,96.5223,322.257,192.4429779,0.0,271291.68,99.0,843.0,14.929,99.0,52.2794,69.7106,95.6095657,0.0,4.58202,0.0150491,99.0
33074,Zymobacter palmae,"",1,33074,33073,28256,Bacteria,0,720.0,12.751,99.0,96.5223,322.257,192.4429779,0.0,271291.68,99.0,843.0,14.929,99.0,52.2794,69.7106,95.6095657,0.0,4.58202,0.0150491,99.0
953,Wolbachia,"",2,-100,953,942,Bacteria,0,1324.0,23.448,99.0,99.1929,620.376,270.2323914,0.0,142681.869,99.0,1114.0,19.729,99.0,76.6736,38.1813,31.7555161,0.0,6.05501,0.0317862,99.0
263437,Wolbachia endosymbiont of Culex quinquefasciatus,"",1,263437,953,942,Bacteria,0,817.0,14.469,99.0,99.2844,762.794,269.9271545,0.0,142681.869,100.0,5.0,0.088,100.0,94.8,40.4,307.6526489,0.0,0.02718,0.0,100.0
307502,Wolbachia endosymbiont of Drosophila ananassae,"",1,307502,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,109702.593,99.0,632.0,11.193,99.0,95.349,43.0,21.4248123,0.0,3.43516,0.0003155,99.0
955,Wolbachia pipientis,"",1,955,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,77065.263,99.0,444.0,7.863,99.0,48.2123,30.7725,24.1987553,0.0,2.41331,0.0076381,99.0
66084,Wolbachia sp. wRi,"",1,66084,953,942,Bacteria,0,419.0,7.42,99.0,99.2854,437.305,307.1294861,0.0,72723.42,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
546165,Wolbachia endosymbiont of Aedes aegypti,"",1,546165,953,942,Bacteria,0,24.0,0.425,100.0,98.7398,163.333,90.2809906,0.0,4207.5,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
77038,Wolbachia endosymbiont of Drosophila simulans,"",1,77038,953,942,Bacteria,0,50.0,0.885,32.1539257,97.1878,178.66,103.4003448,0.0,2836.5815971746,32.1539257,3.0,0.053,3.7002853,98.4,45.0,307.6526489,0.0,0.01631,0.0019725,32.1539257
116598,Wolbachia endosymbiont of Diaphorina citri,"",1,116598,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1395.8999999999999,100.0,8.0,0.141,100.0,97.95,44.75,307.6526489,0.0,0.04348,0.0,100.0
368602,Wolbachia endosymbiont of Laodelphax striatella,"",1,368602,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1217.7,100.0,7.0,0.123,100.0,100.0,46.8571,307.6526489,0.0,0.03805,0.0,100.0
263438,Wolbachia endosymbiont of Culex pipiens molestus,"",1,263438,953,942,Bacteria,0,4.0,0.07,100.0,97.3,150.0,85.0,0.0,693.0000000000001,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
125593,Wolbachia endosymbiont of Trichogramma pretiosum,"",1,125593,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,524.6999999999999,100.0,3.0,0.053,100.0,98.2453,42.0,107.6908646,0.0,0.01631,0.0,100.0
77039,Wolbachia endosymbiont of Armadillidium vulgare,"",1,77039,953,942,Bacteria,0,2.0,0.035,100.0,99.65,150.0,89.7975006,0.0,514.8000000000001,100.0,1.0,0.017,100.0,100.0,49.0,307.6526489,0.0,0.00544,0.0,100.0
