tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
144051,Cripavirus,"",2,-100,144051,232795,Viruses,0,97.0,1.036,41.6288696,97.805,1619.0,287.1282959,0.0,6690.7600137,4.76893,0.0041461,41.6288696,92.0,0.982,29.3219374,90.1983,239.13,254.1785126,0.0,4.52311,0.0071973,41.6288696
2005444,Aphis glycines virus 3,"",1,2005444,144051,232795,Viruses,0,97.0,1.036,100.0,97.805,1619.0,287.1282959,0.0,6690.7600137,4.76893,0.0,100.0,76.0,0.811,100.0,99.9737,284.342,307.6526489,0.0,3.73648,0.0,100.0
2448899,Aphis gossypii virus,"",1,2448899,144051,232795,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,375.32079872,,,100.0,12.0,0.128,100.0,46.4263,22.5,0.1199828,0.0,0.58997,0.0,100.0
66834,Rhopalosiphum padi virus,"",1,66834,144051,232795,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,2.008774286052157,,,1.6311323,4.0,0.042,1.6311323,35.781,30.0,0.3455045,0.0,0.19666,0.0031158,1.6311323
9605,Homo,"",2,-100,9605,9604,Eukaryota,0,58.0,0.619,100.0,99.8684,732.862,211.9951477,0.0,6610.0,2.85152,0.0,100.0,4.0,0.042,100.0,51.113,35.5,76.7810974,0.0,0.19666,0.0,100.0
9606,Homo sapiens,human,1,9606,9605,9604,Eukaryota,0,58.0,0.619,100.0,99.8684,732.862,211.9951477,0.0,6610.0,2.85152,0.0,100.0,4.0,0.042,100.0,51.113,35.5,76.7810974,0.0,0.19666,0.0,100.0
1911600,Betacarmovirus,"",2,-100,1911600,39738,Viruses,0,8.0,0.085,100.0,96.025,148.5,81.3993835,0.0,3620.0000000000005,0.39331,0.0,100.0,26.0,0.277,100.0,58.0947,33.3077,82.6295395,0.0,1.27827,0.0,100.0
53181,Hibiscus chlorotic ringspot virus,"",1,53181,1911600,39738,Viruses,0,8.0,0.085,100.0,96.025,148.5,81.3993835,0.0,3620.0000000000005,0.39331,0.0,100.0,26.0,0.277,100.0,58.0947,33.3077,82.6295395,0.0,1.27827,0.0,100.0
215249,Acaromyces,"",2,-100,215249,62920,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,2130.0,,,100.0,20.0,0.213,100.0,38.255,25.6,14.7104406,0.0,0.98328,0.0,100.0
215250,Acaromyces ingoldii,"",1,215250,215249,62920,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,2130.0,,,100.0,20.0,0.213,100.0,38.255,25.6,14.7104406,0.0,0.98328,0.0,100.0
-200011270,Non-genus-specific reads in family Rhabdoviridae,,2,-100,-200011270,11270,Viruses,0,10.0,0.106,100.0,98.59,149.7,87.4006577,0.0,1590.0,0.49164,0.0,100.0,14.0,0.149,100.0,75.4776,40.0714,175.6785278,0.0,0.6883,0.0,100.0
1803034,Merida virus,"",1,1803034,-200011270,11270,Viruses,0,8.0,0.085,100.0,98.9125,149.625,88.0008698,0.0,1590.0,0.39331,0.0,100.0,7.0,0.074,100.0,79.2209,47.7143,219.654068,0.0,0.34415,0.0,100.0
2304515,Culex rhabdovirus,"",1,2304515,-200011270,11270,Viruses,0,2.0,0.021,100.0,97.3,150.0,84.9997864,0.0,850.0,0.09833,0.0,100.0,6.0,0.064,100.0,67.0233,29.5,102.3780441,0.0,0.29499,0.0,100.0
