tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
-200011308,Non-genus-specific reads in family Orthomyxoviridae,,2,-100,-200011308,11308,Viruses,0,744.0,12.017,100.0,75.3278,1549.17,223.1866913,0.0,439180.0,5.6994,0.0,100.0,1975.0,31.901,100.0,80.5067,600.381,264.6269226,0.0,15.12946,0.0,100.0
1963253,Whidbey virus,"",1,1963253,-200011308,11308,Viruses,0,744.0,12.017,100.0,75.3278,1549.17,223.1866913,0.0,439180.0,5.6994,0.0,100.0,1975.0,31.901,100.0,80.5067,600.381,264.6269226,0.0,15.12946,0.0,100.0
59195,Rickettsiella,"",2,-100,59195,118968,Bacteria,0,1275.0,20.594,99.0,93.0189,394.529,166.1568146,0.0,177338.7,9.76712,0.0039232,99.0,49.0,0.791,2.20564,62.1155,36.6327,80.3075256,0.0,0.37536,0.076049,99.0
676208,Candidatus Rickettsiella viridis,"",1,676208,59195,118968,Bacteria,0,1109.0,17.913,100.0,92.0439,403.743,160.8803101,0.0,177338.7,8.49548,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
445728,Rickettsiella melolonthae,"",1,445728,59195,118968,Bacteria,0,97.0,1.566,96.6151537,99.9907,244.619,125.8313751,0.0,14978.633738725799,0.74307,0.0024699,96.6151537,0,0,-100,0.0,0.0,0.0,0.0,,,96.6151537
1090087,Rickettsiella tipulae,"",1,1090087,59195,118968,Bacteria,0,69.0,1.114,100.0,98.8886,457.188,307.6526489,0.0,11028.6,0.52857,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
1225476,Candidatus Rickettsiella isopodorum,"",1,1225476,59195,118968,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,6.02219666619978,,,3.5973155,47.0,0.759,3.5973155,60.5572,34.8298,81.6450348,0.0,0.36004,0.0393421,3.5973155
59196,Rickettsiella grylli,"",1,59196,59195,118968,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00203928180864,,,-0.028893,2.0,0.032,-0.028893,98.734,79.0,48.8761482,0.0,0.01532,0.0367069,-0.028893
11051,Flavivirus,arboviruses group B,2,-100,11051,11050,Viruses,0,114.0,1.841,100.0,98.2797,398.14,232.2383881,0.0,19115.8703197,0.8733,0.0,100.0,829.0,13.39,0.5271623,39.4355,43.6671,14.6210308,0.0,6.35054,3.3854153,100.0
31658,Cell fusing agent virus,"",1,31658,11051,11050,Viruses,0,114.0,1.841,100.0,98.2797,398.14,232.2383881,0.0,19115.8703197,0.8733,0.0,100.0,829.0,13.39,100.0,39.4355,43.6671,14.6210308,0.0,6.35054,0.0,100.0
-200,All taxa with neither family nor genus classification,,2,-100,-200,-300,Uncategorized,0,4507.0,72.799,-0.5013044,85.9163,1078.75,297.0929871,0.0,4244.5396877,34.52582,1004.6601563,-0.3226871,5267.0,85.075,-0.3226871,64.4901,363.407,203.1508179,0.0,40.34779,518.2056274,-0.3226871
1923660,Wenzhou sobemo-like virus 4,"",1,1923660,-200,-300,Viruses,0,2868.0,46.325,100.0,78.037,1457.0,307.6526489,0.0,4244.5396877,21.97028,0.0,100.0,3688.0,59.57,100.0,71.6838,357.233,239.4436646,0.0,28.25188,0.0,100.0
