tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
-200012283,Non-genus-specific reads in family Nodaviridae,,2,-100,-200012283,12283,Viruses,0,13185.0,1150.026,100.0,99.5266,5907.48,307.6337891,0.0,19233390.0,20.24475,0.0,100.0,13190.0,1150.462,100.0,99.0267,1664.33,307.5592346,0.0,20.25243,0.0,100.0
2304484,Culex mosquito virus 4,"",1,2304484,-200012283,12283,Viruses,0,13185.0,1150.026,100.0,99.5266,5907.48,307.6337891,0.0,19233390.0,20.24475,0.0,100.0,8866.0,773.313,100.0,99.5977,2157.56,307.5136719,0.0,13.61319,0.0,100.0
2304485,Culex mosquito virus 5,"",1,2304485,-200012283,12283,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,3771490.0,,,100.0,4324.0,377.149,100.0,97.856,653.0,307.6526489,0.0,6.63923,0.0,100.0
12137,Sobemovirus,"",2,-100,12137,2169577,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,12321900.0,,,100.0,14127.0,1232.19,100.0,84.091,440.0,307.6526489,0.0,21.69113,0.0,100.0
2315808,Yongsan sobemo-like virus 1,"",1,2315808,12137,2169577,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,12321900.0,,,100.0,14127.0,1232.19,100.0,84.091,440.0,307.6526489,0.0,21.69113,0.0,100.0
11051,Flavivirus,arboviruses group B,2,-100,11051,11050,Viruses,0,6896.0,601.485,100.0,99.7828,10640.0,306.1896973,0.0,7939209.9865146,10.58838,0.0,100.0,6948.0,606.02,31.7540673,99.5905,3296.66,307.0335999,0.0,10.66822,3.3854153,100.0
390844,Culex flavivirus,"",1,390844,11051,11050,Viruses,0,6896.0,601.485,100.0,99.7828,10640.0,306.1896973,0.0,7939209.9865146,10.58838,0.0,100.0,6948.0,606.02,100.0,99.5905,3296.66,307.0335999,0.0,10.66822,0.0,100.0
-201980416,Non-genus-specific reads in family Peribunyaviridae,,2,-100,-201980416,1980416,Viruses,0,4224.0,368.427,100.0,99.799,7451.0,307.6526489,0.0,7372030.0,6.48569,0.0,100.0,4228.0,368.776,100.0,99.7357,2432.72,307.3609009,0.0,6.49183,0.0,100.0
1628184,Bunyaviridae environmental sample,"",1,1628184,-201980416,1980416,Viruses,0,4224.0,368.427,100.0,99.799,7451.0,307.6526489,0.0,7372030.0,6.48569,0.0,100.0,4228.0,368.776,100.0,99.7357,2432.72,307.3609009,0.0,6.49183,0.0,100.0
953,Wolbachia,"",2,-100,953,942,Bacteria,0,6762.0,589.797,99.0,99.8259,1481.56,299.0791931,0.0,5524155.846,10.38263,0.0450411,99.0,898.0,78.325,99.0,75.4075,68.8931,76.2153549,0.0,1.37882,0.0317862,99.0
263437,Wolbachia endosymbiont of Culex quinquefasciatus,"",1,263437,953,942,Bacteria,0,6359.0,554.646,99.0,99.8375,1549.51,299.3425903,0.0,5524155.846,9.76385,0.0028329,100.0,102.0,8.896,100.0,57.6304,83.4314,81.6377258,0.0,0.15661,0.0,100.0
955,Wolbachia pipientis,"",1,955,953,942,Bacteria,0,385.0,33.58,99.0,99.7512,421.309,304.7221985,0.0,574456.2119999999,0.59114,0.0039943,99.0,287.0,25.032,99.0,46.5922,52.9233,61.0882225,0.0,0.44067,0.0076381,99.0
329647,Wolbachia endosymbiont of Culex molestus,"",1,329647,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,341084.601,,,99.0,399.0,34.801,99.0,98.0816,82.3308,58.6077919,0.0,0.61264,0.0031792,99.0
77038,Wolbachia endosymbiont of Drosophila simulans,"",1,77038,953,942,Bacteria,0,12.0,1.046,38.0504588,97.8333,168.25,93.2875214,0.0,34715.4172105752,0.01843,0.0070634,99.0,36.0,3.14,99.0,66.5461,37.0833,105.7846222,0.0,0.05528,0.0019725,99.0
215173,Wolbachia endosymbiont of Bemisia tabaci,"",1,215173,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,12949.2,,,100.0,15.0,1.308,100.0,90.3876,62.8667,166.4203644,0.0,0.02303,0.0,100.0
116598,Wolbachia endosymbiont of Diaphorina citri,"",1,116598,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,10355.4,,,100.0,12.0,1.046,100.0,99.7653,63.5833,179.2801971,0.0,0.01843,0.0,100.0
125593,Wolbachia endosymbiont of Trichogramma pretiosum,"",1,125593,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,9494.1,,,100.0,11.0,0.959,100.0,100.0,59.8182,210.9736328,0.0,0.01689,0.0,100.0
368602,Wolbachia endosymbiont of Laodelphax striatella,"",1,368602,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,6039.0,,,100.0,7.0,0.61,100.0,84.4157,40.1429,219.6598358,0.0,0.01075,0.0,100.0
180837,Wolbachia endosymbiont of Nasonia vitripennis,"",1,180837,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,5177.7,,,100.0,6.0,0.523,100.0,84.6255,50.5,70.194397,0.0,0.00921,0.0,100.0
263438,Wolbachia endosymbiont of Culex pipiens molestus,"",1,263438,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,4316.4,,,100.0,5.0,0.436,100.0,78.182,38.6,184.8711853,0.0,0.00768,0.0,100.0
1605993,Wolbachia endosymbiont of Dactylopius coccus,"",1,1605993,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,4316.4,,,100.0,5.0,0.436,100.0,100.0,49.4,307.6526489,0.0,0.00768,0.0,100.0
956,Wolbachia sp.,"",1,956,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,2583.9,,,100.0,3.0,0.261,100.0,100.0,49.6667,307.6526489,0.0,0.00461,0.0,100.0
77039,Wolbachia endosymbiont of Armadillidium vulgare,"",1,77039,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1722.6,,,100.0,2.0,0.174,100.0,100.0,49.5,307.6526489,0.0,0.00307,0.0,100.0
246273,Wolbachia endosymbiont of Cimex lectularius,"",1,246273,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1722.6,,,100.0,2.0,0.174,100.0,98.55,42.0,307.6526489,0.0,0.00307,0.0,100.0
1620420,Wolbachia endosymbiont of Operophtera brumata,"",1,1620420,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1722.6,,,100.0,2.0,0.174,100.0,100.0,49.5,307.6526489,0.0,0.00307,0.0,100.0
