tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
7174,Culex,"",2,-100,7174,7157,Eukaryota,0,2471.0,77.17,8.68014,88.1808,220.362,91.4651031,0.0,5815319.610785137,1.83627,2.7426937,99.0,19117.0,597.033,99.0,55.6421,93.1573,68.4939423,0.0,14.20641,0.0298837,99.0
7176,Culex quinquefasciatus,southern house mosquito,1,7176,7174,7157,Eukaryota,0,2030.0,63.397,7.0781489,86.6939,178.261,66.8510666,0.0,5815319.610785137,1.50855,2.7332158,99.0,18986.0,592.942,99.0,55.6538,93.4232,68.6741409,0.0,14.10906,0.0279299,99.0
7175,Culex pipiens,northern house mosquito,1,7175,7174,7157,Eukaryota,0,65.0,2.029,46.7076668,80.8333,631.138,111.5452805,0.0,36321.837617314726,0.0483,0.0081413,99.0,116.0,3.622,99.0,53.289,57.3966,34.6226006,0.0,0.0862,0.0019538,99.0
42428,Culex erythrothorax,"",1,42428,7174,7157,Eukaryota,0,373.0,11.648,100.0,97.5474,378.542,222.1490173,0.0,10110.627072,0.27719,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
7178,Culex tritaeniorhynchus,"",1,7178,7174,7157,Eukaryota,0,1.0,0.031,100.0,84.8,125.0,47.3372421,0.0,2492.008434,0.00074,0.0,100.0,8.0,0.249,100.0,51.2474,26.5,37.9273071,0.0,0.00595,0.0,100.0
7177,Culex tarsalis,"",1,7177,7174,7157,Eukaryota,0,2.0,0.062,100.0,90.95,149.5,71.6190338,0.0,2212.0168679999997,0.00149,0.0,100.0,7.0,0.218,100.0,67.9689,40.7143,175.9865723,0.0,0.0052,0.0,100.0
7158,Aedes,"",2,-100,7158,7157,Eukaryota,0,106.0,3.31,20.0630847,84.9919,126.462,47.8095779,0.0,954736.8928867738,0.07877,0.0610951,99.0,5539.0,172.985,99.0,55.4914,81.2898,62.3814926,0.0,4.1162,0.0746694,99.0
7160,Aedes albopictus,Asian tiger mosquito,1,7160,7158,7157,Eukaryota,0,65.0,2.029,99.0,85.333,124.754,47.4897079,0.0,954736.8928867738,0.0483,0.0013622,99.0,3106.0,97.001,99.0,54.924,86.8796,66.8835907,0.0,2.30816,0.06689,99.0
7159,Aedes aegypti,yellow fever mosquito,1,7159,7158,7157,Eukaryota,0,41.0,1.28,32.3974743,84.4512,129.171,48.3166847,0.0,745541.3743868122,0.03047,0.0051368,99.0,2433.0,75.983,99.0,56.2158,74.1537,56.6340523,0.0,1.80803,0.0077793,99.0
-200012283,Non-genus-specific reads in family Nodaviridae,,2,-100,-200012283,12283,Viruses,0,1803.0,56.308,100.0,93.089,1205.55,301.4888611,0.0,850400.0,1.33986,0.0,100.0,920.0,28.732,100.0,95.802,400.893,282.5959778,0.0,0.68368,0.0,100.0
2304511,Culex Hubei-like virus,"",1,2304511,-200012283,12283,Viruses,0,1803.0,56.308,100.0,93.089,1205.55,301.4888611,0.0,850400.0,1.33986,0.0,100.0,920.0,28.732,100.0,95.802,400.893,282.5959778,0.0,0.68368,0.0,100.0
-200699189,Non-genus-specific reads in family Iflaviridae,,2,-100,-200699189,699189,Viruses,0,1720.0,53.716,99.0,98.934,844.0,307.6526489,0.0,531788.4,1.27818,0.0048075,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
2304480,Culex Iflavi-like virus 4,"",1,2304480,-200699189,699189,Viruses,0,1720.0,53.716,100.0,98.934,844.0,307.6526489,0.0,531788.4,1.27818,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
-200,All taxa with neither family nor genus classification,,2,-100,-200,-300,Uncategorized,0,83300.0,2601.501,0.8590371,95.4669,6644.85,305.7026367,0.0,521742.61591230007,61.90271,1004.6601563,1.5979842,85273.0,2663.119,1.5979842,94.1335,1956.71,302.6078491,0.0,63.3689,518.2056274,1.5979842
1923335,Hubei virga-like virus 2,"",1,1923335,-200,-300,Viruses,0,67993.0,2123.456,100.0,96.016,6701.0,307.6526489,0.0,521742.61591230007,50.52762,0.0,100.0,67994.0,2123.487,100.0,95.0,1999.97,307.6526489,0.0,50.52837,0.0,100.0
