tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
12137,Sobemovirus,"",2,-100,12137,2169577,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,5962850.0,100.0,50913.0,596.285,100.0,84.0841,439.936,307.6043396,0.0,27.84474,0.0,100.0
2315808,Yongsan sobemo-like virus 1,"",1,2315808,12137,2169577,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,5962850.0,100.0,50913.0,596.285,100.0,84.0841,439.936,307.6043396,0.0,27.84474,0.0,100.0
7174,Culex,"",2,-100,7174,7157,Eukaryota,0,12226.0,143.189,16.379655,90.6108,335.815,121.2097321,0.0,4405898.260793252,99.0,38859.0,455.11,99.0,59.9675,122.627,75.9352646,0.0,21.25231,0.0298837,99.0
7176,Culex quinquefasciatus,southern house mosquito,1,7176,7174,7157,Eukaryota,0,5114.0,59.894,6.6694247,84.1895,378.256,90.8500748,0.0,4405898.260793252,99.0,38326.0,448.868,99.0,59.6957,123.279,76.4549255,0.0,20.96081,0.0279299,99.0
7175,Culex pipiens,northern house mosquito,1,7175,7174,7157,Eukaryota,0,3582.0,41.951,99.0,92.7847,310.455,135.5835114,0.0,127254.590783595,99.0,516.0,6.043,99.0,80.3607,77.3643,38.0396957,0.0,0.2822,0.0019538,99.0
7177,Culex tarsalis,"",1,7177,7174,7157,Eukaryota,0,3523.0,41.26,100.0,97.7172,300.351,150.7666626,0.0,69552.55653,100.0,17.0,0.199,100.0,53.6505,26.8235,54.6181412,0.0,0.0093,0.0,100.0
7178,Culex tritaeniorhynchus,"",1,7178,7174,7157,Eukaryota,0,2.0,0.023,100.0,88.1,138.0,59.6526985,0.0,37.6732065,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
42428,Culex erythrothorax,"",1,42428,7174,7157,Eukaryota,0,2.0,0.023,100.0,96.139,259.0,117.118042,0.0,37.6732065,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
42433,Culex torrentium,"",1,42433,7174,7157,Eukaryota,0,1.0,0.011,100.0,89.2,148.0,67.1611481,0.0,18.0176205,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
308717,Culex infantulus,"",1,308717,7174,7157,Eukaryota,0,1.0,0.011,100.0,96.1,76.0,35.886055,0.0,18.0176205,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
308723,Culex nigropunctatus,"",1,308723,7174,7157,Eukaryota,0,1.0,0.011,0.7842101,96.0,75.0,35.2076073,0.0,0.1412959997406705,0.7842101,0,0,-100,0.0,0.0,0.0,0.0,,,0.7842101
-201980416,Non-genus-specific reads in family Peribunyaviridae,,2,-100,-201980416,1980416,Viruses,0,12886.0,150.918,100.0,99.718,7451.0,307.6526489,0.0,3021060.0,100.0,12909.0,151.188,100.0,99.6072,2430.77,307.1755066,0.0,7.06004,0.0,100.0
1628184,Bunyaviridae environmental sample,"",1,1628184,-201980416,1980416,Viruses,0,12886.0,150.918,100.0,99.718,7451.0,307.6526489,0.0,3021060.0,100.0,12909.0,151.188,100.0,99.6072,2430.77,307.1755066,0.0,7.06004,0.0,100.0
7158,Aedes,"",2,-100,7158,7157,Eukaryota,0,167.0,1.955,11.6955022,83.3589,177.778,47.0221329,0.0,1701667.9047914643,99.0,21861.0,256.032,99.0,43.998,89.8184,27.8396664,0.0,11.95596,0.0746694,99.0
7160,Aedes albopictus,Asian tiger mosquito,1,7160,7158,7157,Eukaryota,0,69.0,0.808,91.1295143,84.4623,114.638,41.842865,0.0,1701667.9047914643,99.0,14817.0,173.534,99.0,43.9142,98.7059,28.415432,0.0,8.10354,0.06689,99.0
7159,Aedes aegypti,yellow fever mosquito,1,7159,7158,7157,Eukaryota,0,98.0,1.147,29.0176103,82.582,222.235,50.6687622,0.0,808952.1617272925,99.0,7044.0,82.498,99.0,44.1744,71.1235,26.6285439,0.0,3.85242,0.0077793,99.0
45787,Wickerhamiella,"",2,-100,45787,410830,Eukaryota,0,30.0,0.351,1.209441,86.786,313.5,88.7909927,0.0,185955.0955778221,99.0,1620.0,18.973,99.0,38.8274,31.0451,-0.1775633,0.0,0.88599,0.0043061,99.0
45607,Wickerhamiella sorbophila,"",1,45607,45787,410830,Eukaryota,0,26.0,0.304,1.9652887,84.892,332.192,87.3718262,0.0,185955.0955778221,99.0,1620.0,18.973,99.0,38.8274,31.0451,-0.1775633,0.0,0.88599,0.0043061,99.0
1676494,Wickerhamiella sp. ST12.14/507,"",1,1676494,45787,410830,Eukaryota,0,4.0,0.046,100.0,99.0967,192.0,98.0156021,0.0,5.5634286,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
7164,Anopheles,"",2,-100,7164,7157,Eukaryota,0,8.0,0.093,0.7322756,82.9625,112.875,38.3872032,0.0,87807.20886916255,99.0,1281.0,15.002,99.0,41.3955,41.8205,20.5978394,0.0,0.70059,0.0071156,99.0
7165,Anopheles gambiae,African malaria mosquito,1,7165,7164,7157,Eukaryota,0,8.0,0.093,0.7322756,82.9625,112.875,38.3872032,0.0,87807.20886916255,99.0,765.0,8.959,99.0,39.7424,36.6614,16.1111698,0.0,0.41838,0.0042246,99.0
74873,Anopheles sinensis,"",1,74873,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,30187.08,99.0,263.0,3.08,99.0,41.6143,46.7871,23.7156715,0.0,0.14384,0.0015917,99.0
43151,Anopheles darlingi,"",1,43151,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,27658.422000000002,99.0,241.0,2.822,99.0,46.4643,52.2116,29.8950005,0.0,0.1318,0.0012993,99.0
7173,Anopheles arabiensis,"",1,7173,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,1158.3,100.0,10.0,0.117,100.0,31.481,54.0,0.3565473,0.0,0.00547,0.0,100.0
58253,Anopheles triannulatus,"",1,58253,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,108.89999999999999,100.0,1.0,0.011,100.0,83.7,49.0,307.6526489,0.0,0.00055,0.0,100.0
68878,Anopheles cruzii,"",1,68878,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,108.89999999999999,100.0,1.0,0.011,100.0,83.7,49.0,307.6526489,0.0,0.00055,0.0,100.0
-200,All taxa with neither family nor genus classification,,2,-100,-200,-300,Uncategorized,0,76794.0,899.399,-0.0566263,84.6441,1418.14,274.2615051,0.0,6624.364171090001,-0.0566263,26063.0,305.245,-0.158658,82.741,448.068,305.7589722,0.0,14.25407,518.2056274,-0.0566263
1922926,Hubei mosquito virus 2,"",1,1922926,-200,-300,Viruses,0,63775.0,746.923,100.0,81.6324,1402.34,267.4619751,0.0,6624.364171090001,100.0,12888.0,150.942,100.0,66.5141,486.359,307.3660583,0.0,7.04855,0.0,100.0
2304497,Culex Bunya-like virus,"",1,2304497,-200,-300,Viruses,0,13015.0,152.429,100.0,99.398,1495.89,307.6338196,0.0,3283.96865807,100.0,13028.0,152.581,100.0,99.2135,414.596,307.3456116,0.0,7.12512,0.0,100.0
1923407,Sanxia water strider virus 8,"",1,1923407,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,6.8698914,100.0,37.0,0.433,100.0,45.6326,30.2432,8.2541084,0.0,0.02024,0.0,100.0
1923298,Hubei toti-like virus 10,"",1,1923298,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,5.9338092,100.0,32.0,0.374,100.0,49.1857,150.875,44.2209244,0.0,0.0175,0.0,100.0
1923122,Hubei picorna-like virus 41,"",1,1923122,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,5.0135928000000005,100.0,27.0,0.316,100.0,37.9091,37.6667,11.4379482,0.0,0.01477,0.0,100.0
1075826,dsRNA virus environmental sample,"",1,1075826,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,4.0775106,100.0,22.0,0.257,100.0,46.4999,26.4091,13.9878073,0.0,0.01203,0.0,100.0
2304499,Culex Bunyavirus 2,"",1,2304499,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,1.4755194,100.0,8.0,0.093,100.0,42.0537,27.125,0.0025248,0.0,0.00438,0.0,100.0
1923660,Wenzhou sobemo-like virus 4,"",1,1923660,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,0.5553030000000001,100.0,3.0,0.035,100.0,32.258,31.0,0.30103,0.0,0.00164,0.0,100.0
2340,Solemya velum gill symbiont,"",1,2340,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0006118860592932,-0.0838399,4.0,0.046,-0.0838399,40.521,23.5,-0.4795207,0.0,0.00219,0.0675477,-0.0838399
100272,uncultured eukaryote,"",1,100272,-200,-300,Eukaryota,0,2.0,0.023,-0.5095378,100.0,234.0,119.9469223,0.0,-0.00066362452745522,-0.5095378,0,0,-100,0.0,0.0,0.0,0.0,,,-0.5095378
77133,uncultured bacterium,"",1,77133,-200,-300,Bacteria,0,2.0,0.023,-0.5320443,94.35,150.0,78.8226547,0.0,-0.0006929371033370699,-0.5320443,0,0,-100,0.0,0.0,0.0,0.0,,,-0.5320443
1895841,Sphingobacteriales bacterium 50-39,"",1,1895841,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0076696643404038,-0.2965697,14.0,0.163,-0.2965697,56.172,34.8571,87.7226105,0.0,0.00766,6.0275655,-0.2965697
8082,Xiphophorus,"",2,-100,8082,8079,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,4450.0,100.0,38.0,0.445,100.0,37.2529,38.7368,-0.1838418,0.0,0.02078,0.0,100.0
8083,Xiphophorus maculatus,southern platyfish,1,8083,8082,8079,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,4450.0,100.0,38.0,0.445,100.0,37.2529,38.7368,-0.1838418,0.0,0.02078,0.0,100.0
-200011270,Non-genus-specific reads in family Rhabdoviridae,,2,-100,-200011270,11270,Viruses,0,6.0,0.07,100.0,97.7667,149.167,85.3449631,0.0,3040.0000000000005,100.0,28.0,0.327,100.0,72.034,32.8929,65.799057,0.0,0.01531,0.0,100.0
2304515,Culex rhabdovirus,"",1,2304515,-200011270,11270,Viruses,0,2.0,0.023,100.0,99.0,150.0,88.4291153,0.0,3040.0000000000005,100.0,24.0,0.281,100.0,67.8813,30.125,25.4901276,0.0,0.01313,0.0,100.0
1803034,Merida virus,"",1,1803034,-200011270,11270,Viruses,0,4.0,0.046,100.0,97.15,148.75,83.802887,0.0,920.0,100.0,4.0,0.046,100.0,96.95,49.5,307.6526489,0.0,0.00219,0.0,100.0
64792,Wasmannia,"",2,-100,64792,36668,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,2372.2426853893367,68.6745094,43.0,0.503,68.6745094,43.5896,149.326,37.8128853,0.0,0.02352,0.0012545,68.6745094
64793,Wasmannia auropunctata,little fire ant,1,64793,64792,36668,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,2372.2426853893367,68.6745094,43.0,0.503,68.6745094,43.5896,149.326,37.8128853,0.0,0.02352,0.0012545,68.6745094
28376,Anolis,"",2,-100,28376,2024747,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,2220.0,100.0,19.0,0.222,100.0,48.2344,30.3684,16.0016422,0.0,0.01039,0.0,100.0
28377,Anolis carolinensis,green anole,1,28377,28376,2024747,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,2220.0,100.0,19.0,0.222,100.0,48.2344,30.3684,16.0016422,0.0,0.01039,0.0,100.0
9564,Theropithecus,"",2,-100,9564,9527,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,2100.0,100.0,18.0,0.21,100.0,42.8536,26.0556,16.9931812,0.0,0.00984,0.0,100.0
9565,Theropithecus gelada,gelada,1,9565,9564,9527,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,2100.0,100.0,18.0,0.21,100.0,42.8536,26.0556,16.9931812,0.0,0.00984,0.0,100.0
1299308,Quaranjavirus,"",2,-100,1299308,11308,Viruses,0,2.0,0.023,100.0,97.0,150.0,84.3091736,0.0,1860.0,100.0,14.0,0.163,100.0,42.9117,55.5714,44.8899879,0.0,0.00766,0.0,100.0
1608131,Wuhan Mosquito Virus 6,"",1,1608131,1299308,11308,Viruses,0,2.0,0.023,100.0,97.0,150.0,84.3091736,0.0,1860.0,100.0,14.0,0.163,100.0,42.9117,55.5714,44.8899879,0.0,0.00766,0.0,100.0
-200011006,Non-genus-specific reads in family Totiviridae,,2,-100,-200011006,11006,Viruses,0,71.0,0.831,13.6066896,98.0108,343.972,158.069519,0.0,1322.37433866,13.6066896,71.0,0.831,2.306359,97.852,97.9155,64.9299011,0.0,0.03883,0.0855091,13.6066896
2304496,Totivirus-like Culex mosquito virus 2,"",1,2304496,-200011006,11006,Viruses,0,71.0,0.831,100.0,98.0108,343.972,158.069519,0.0,1322.37433866,100.0,71.0,0.831,100.0,97.852,97.9155,64.9299011,0.0,0.03883,0.0,100.0
12300,Bromovirus,"",2,-100,12300,39740,Viruses,0,2.0,0.023,100.0,99.65,150.0,89.7975006,0.0,1280.0,100.0,9.0,0.105,100.0,52.7266,36.3333,68.4366913,0.0,0.00492,0.0,100.0
12302,Brome mosaic virus,"",1,12302,12300,39740,Viruses,0,2.0,0.023,100.0,99.65,150.0,89.7975006,0.0,1280.0,100.0,9.0,0.105,100.0,52.7266,36.3333,68.4366913,0.0,0.00492,0.0,100.0
325907,Perigonia,"",2,-100,325907,7128,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,700.0000000000001,100.0,6.0,0.07,100.0,36.2258,63.6667,52.2702942,0.0,0.00328,0.0,100.0
325908,Perigonia ilus,"",1,325908,325907,7128,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,700.0000000000001,100.0,6.0,0.07,100.0,36.2258,63.6667,52.2702942,0.0,0.00328,0.0,100.0
33416,Heliconius,"",2,-100,33416,33415,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,580.0,100.0,5.0,0.058,100.0,46.472,30.6,61.6258812,0.0,0.00273,0.0,100.0
33431,Heliconius erato,crimson-patched longwing,1,33431,33416,33415,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,580.0,100.0,5.0,0.058,100.0,46.472,30.6,61.6258812,0.0,0.00273,0.0,100.0
59537,Pantholops,"",2,-100,59537,9895,Eukaryota,0,1.0,0.011,100.0,99.3,146.0,86.3872147,0.0,460.00000000000006,100.0,3.0,0.035,100.0,52.9413,49.6667,102.7885818,0.0,0.00164,0.0,100.0
59538,Pantholops hodgsonii,chiru,1,59538,59537,9895,Eukaryota,0,1.0,0.011,100.0,99.3,146.0,86.3872147,0.0,460.00000000000006,100.0,3.0,0.035,100.0,52.9413,49.6667,102.7885818,0.0,0.00164,0.0,100.0
307971,Apostichopus,"",2,-100,307971,7687,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,460.0,100.0,4.0,0.046,100.0,40.3592,82.5,86.3053207,0.0,0.00219,0.0,100.0
307972,Apostichopus japonicus,Japanese sea cucumber,1,307972,307971,7687,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,460.0,100.0,4.0,0.046,100.0,40.3592,82.5,86.3053207,0.0,0.00219,0.0,100.0
190765,Ochlerotatus,"",2,-100,190765,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,460.0,100.0,4.0,0.046,100.0,95.95,49.5,307.6526489,0.0,0.00219,0.0,100.0
329105,Ochlerotatus taeniorhynchus,"",1,329105,190765,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,460.0,100.0,4.0,0.046,100.0,95.95,49.5,307.6526489,0.0,0.00219,0.0,100.0
9605,Homo,"",2,-100,9605,9604,Eukaryota,0,4.0,0.046,100.0,99.825,150.0,90.1394882,0.0,460.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
9606,Homo sapiens,human,1,9606,9605,9604,Eukaryota,0,4.0,0.046,100.0,99.825,150.0,90.1394882,0.0,460.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
27353,Cronartium,"",2,-100,27353,27352,Eukaryota,0,22.0,0.257,39.6917731,89.5,400.0,140.8124847,0.0,404.88727091822403,39.6917731,0,0,-100,0.0,0.0,0.0,0.0,,,39.6917731
60197,Cronartium quercuum,"",1,60197,27353,27352,Eukaryota,0,22.0,0.257,39.6917731,89.5,400.0,140.8124847,0.0,404.88727091822403,39.6917731,0,0,-100,0.0,0.0,0.0,0.0,,,39.6917731
124916,Armigeres,"",2,-100,124916,7157,Eukaryota,0,50.0,0.585,25.8659396,80.7782,336.14,59.0387611,0.0,391.3923963636462,25.8659396,0,0,-100,0.0,0.0,0.0,0.0,,,25.8659396
124917,Armigeres subalbatus,"",1,124917,124916,7157,Eukaryota,0,50.0,0.585,25.8659396,80.7782,336.14,59.0387611,0.0,391.3923963636462,25.8659396,0,0,-100,0.0,0.0,0.0,0.0,,,25.8659396
133433,Acanthaster,"",2,-100,133433,133432,Eukaryota,0,2.0,0.023,100.0,81.05,124.5,39.4470749,0.0,230.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
133434,Acanthaster planci,crown-of-thorns starfish,1,133434,133433,133432,Eukaryota,0,2.0,0.023,100.0,81.05,124.5,39.4470749,0.0,230.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
66601,Nothrus,"",2,-100,66601,66600,Eukaryota,0,2.0,0.023,100.0,100.0,150.0,90.4814835,0.0,230.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
1686679,Nothrus borussicus,"",1,1686679,66601,66600,Eukaryota,0,2.0,0.023,100.0,100.0,150.0,90.4814835,0.0,230.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
34883,Callorhinus,"",2,-100,34883,9702,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,230.0,100.0,2.0,0.023,100.0,46.154,26.0,-0.146128,0.0,0.00109,0.0,100.0
34884,Callorhinus ursinus,northern fur seal,1,34884,34883,9702,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,230.0,100.0,2.0,0.023,100.0,46.154,26.0,-0.146128,0.0,0.00109,0.0,100.0
32506,Neolamprologus,"",2,-100,32506,8113,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,230.0,100.0,2.0,0.023,100.0,41.935,31.0,-0.0413927,0.0,0.00109,0.0,100.0
32507,Neolamprologus brichardi,"",1,32507,32506,8113,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,230.0,100.0,2.0,0.023,100.0,41.935,31.0,-0.0413927,0.0,0.00109,0.0,100.0
7896,Latimeria,"",2,-100,7896,7895,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,230.0,100.0,2.0,0.023,100.0,29.412,34.0,-0.2787536,0.0,0.00109,0.0,100.0
7897,Latimeria chalumnae,coelacanth,1,7897,7896,7895,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,230.0,100.0,2.0,0.023,100.0,29.412,34.0,-0.2787536,0.0,0.00109,0.0,100.0
7215,Drosophila,fruit flies,2,-100,7215,7214,Eukaryota,0,17.0,0.199,-0.3142343,83.7,116.706,41.0374451,0.0,165.78065536943475,1.9902794,244.0,2.857,1.9902794,40.8087,82.4631,15.0773983,0.0,0.13345,0.4960788,1.9902794
7260,Drosophila willistoni,"",1,7260,7215,7214,Eukaryota,0,2.0,0.023,0.3313321,83.95,112.0,39.8327713,0.0,165.78065536943475,51.194815,139.0,1.627,51.194815,40.7466,113.424,10.3844376,0.0,0.07602,0.0053804,51.194815
7227,Drosophila melanogaster,fruit fly,1,7227,7215,7214,Eukaryota,0,2.0,0.023,-0.292957,81.25,141.5,48.3142815,0.0,2.7456792811462614,3.4688655,34.0,0.398,3.4688655,48.3512,30.0588,11.4317684,0.0,0.01859,0.0363883,3.4688655
