tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
4107,Solanum,"",2,-100,4107,4070,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,46471294.485,99.0,230.0,4741.485,99.0,98.529,408.0,307.6526489,0.0,18.05338,0.2863106,99.0
4081,Solanum lycopersicum,tomato,1,4081,4107,4070,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,46471294.485,99.0,230.0,4741.485,99.0,98.529,408.0,307.6526489,0.0,18.05338,0.0640412,99.0
586,Providencia,"",2,-100,586,1903414,Bacteria,0,230.0,4741.485,99.0,99.778,1354.0,307.6526489,0.0,46471294.485,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
587,Providencia rettgeri,"",1,587,586,1903414,Bacteria,0,230.0,4741.485,99.0,99.778,1354.0,307.6526489,0.0,46471294.485,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
10088,Mus,"",2,-100,10088,10066,Eukaryota,0,108.0,2226.436,100.0,99.9866,896.657,278.8532104,0.0,22264360.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
10090,Mus musculus,house mouse,1,10090,10088,10066,Eukaryota,0,108.0,2226.436,100.0,99.9866,896.657,278.8532104,0.0,22264360.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
9605,Homo,"",2,-100,9605,9604,Eukaryota,0,40.0,824.606,100.0,99.0926,161.75,91.8627777,0.0,9070660.0,100.0,4.0,82.46,100.0,88.0835,49.0,163.2644043,0.0,0.31397,0.0,100.0
9606,Homo sapiens,human,1,9606,9605,9604,Eukaryota,0,40.0,824.606,100.0,99.0926,161.75,91.8627777,0.0,9070660.0,100.0,4.0,82.46,100.0,88.0835,49.0,163.2644043,0.0,0.31397,0.0,100.0
46255,Weissella,"",2,-100,46255,81850,Bacteria,0,18.0,371.072,99.0,99.5033,220.778,115.2314148,0.0,3359397.426184058,99.0,7.0,144.306,85.0834595,77.6786,48.4286,101.374527,0.0,0.54945,0.4829279,99.0
137591,Weissella cibaria,"",1,137591,46255,81850,Bacteria,0,16.0,329.842,99.0,99.4413,235.75,122.5054779,0.0,3359397.426184058,99.0,2.0,41.23,36.0935883,100.0,49.5,307.6526489,0.0,0.15699,0.1761404,99.0
1615,Weissella halotolerans,"",1,1615,46255,81850,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,868227.7812082877,99.0,5.0,103.075,99.0,68.75,48.0,18.8632793,0.0,0.39246,0.0026025,99.0
1631871,Weissella jogaejeotgali,"",1,1631871,46255,81850,Bacteria,0,2.0,41.23,99.0,100.0,101.0,57.0388985,0.0,404095.23,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
2015172,Ooceraea,"",2,-100,2015172,36668,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,2424581.181,99.0,12.0,247.381,99.0,80.0275,23.75,56.7335701,0.0,0.94192,0.0068793,99.0
2015173,Ooceraea biroi,clonal raider ant,1,2015173,2015172,36668,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,2424581.181,99.0,12.0,247.381,99.0,80.0275,23.75,56.7335701,0.0,0.94192,0.0068793,99.0
72171,Ziziphus,"",2,-100,72171,3608,Eukaryota,0,9.0,185.536,99.0,90.025,401.0,143.5114441,0.0,2065010.665789904,99.0,9.0,185.536,36.4550816,80.916,131.0,69.5986023,0.0,0.70644,0.664003,99.0
326968,Ziziphus jujuba,common jujube,1,326968,72171,3608,Eukaryota,0,9.0,185.536,99.0,90.025,401.0,143.5114441,0.0,2065010.665789904,99.0,9.0,185.536,36.4550816,80.916,131.0,69.5986023,0.0,0.70644,0.664003,99.0
301513,Homidia,"",2,-100,301513,48704,Eukaryota,0,12.0,247.381,99.0,99.3767,271.417,140.8966827,0.0,2020485.9510000001,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
1184815,Homidia sp. YB-2012,"",1,1184815,301513,48704,Eukaryota,0,10.0,206.151,99.0,99.662,296.0,152.0061188,0.0,2020485.9510000001,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
574219,Homidia koreana,"",1,574219,301513,48704,Eukaryota,0,2.0,41.23,99.0,97.95,148.5,85.3494873,0.0,404095.23,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
9922,Capra,"",2,-100,9922,9895,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,1649210.0,100.0,8.0,164.921,100.0,100.0,57.0,31.1180458,0.0,0.62794,0.0,100.0
9925,Capra hircus,goat,1,9925,9922,9895,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,1649210.0,100.0,8.0,164.921,100.0,100.0,57.0,31.1180458,0.0,0.62794,0.0,100.0
1302320,Himalanura,"",2,-100,1302320,48704,Eukaryota,0,8.0,164.921,99.0,100.0,275.0,142.0352631,0.0,1616390.721,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
1972747,Himalanura sp. HB07171,"",1,1972747,1302320,48704,Eukaryota,0,8.0,164.921,99.0,100.0,275.0,142.0352631,0.0,1616390.721,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
-200031957,Non-genus-specific reads in family Propionibacteriaceae,,2,-100,-200031957,31957,Bacteria,0,8.0,164.921,99.0,96.38,442.0,307.6526489,0.0,1616390.721,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
257457,uncultured Propionibacteriaceae bacterium,"",1,257457,-200031957,31957,Bacteria,0,8.0,164.921,99.0,96.38,442.0,307.6526489,0.0,1616390.721,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
1243,Leuconostoc,"",2,-100,1243,81850,Bacteria,0,28.0,577.224,27.6061748,98.6636,209.821,108.4428177,0.0,1600956.8181639174,27.6061748,4.0,82.46,4.3565991,100.0,49.5,307.6526489,0.0,0.31397,3.0887339,27.6061748
1245,Leuconostoc mesenteroides,"",1,1245,1243,81850,Bacteria,0,28.0,577.224,99.0,98.6636,209.821,108.4428177,0.0,1600956.8181639174,99.0,4.0,82.46,65.1285056,100.0,49.5,307.6526489,0.0,0.31397,0.6352714,99.0
3246,Selaginella,"",2,-100,3246,3245,Eukaryota,0,7.0,144.306,99.0,93.2257,329.571,131.6345367,0.0,1414343.1060000001,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
88036,Selaginella moellendorffii,"",1,88036,3246,3245,Eukaryota,0,7.0,144.306,99.0,93.2257,329.571,131.6345367,0.0,1414343.1060000001,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
5357,Lentinus,"",2,-100,5357,5317,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,1236900.0,100.0,6.0,123.69,100.0,51.954,50.0,107.8540039,0.0,0.47096,0.0,100.0
5365,Lentinus tigrinus,"",1,5365,5357,5317,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,1236900.0,100.0,6.0,123.69,100.0,51.954,50.0,107.8540039,0.0,0.47096,0.0,100.0
48705,Orchesella,"",2,-100,48705,48704,Eukaryota,0,6.0,123.69,99.0,95.833,288.0,129.2276764,0.0,1212285.69,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
48706,Orchesella villosa,"",1,48706,48705,48704,Eukaryota,0,6.0,123.69,99.0,95.833,288.0,129.2276764,0.0,1212285.69,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
28651,Melipona,"",2,-100,28651,7458,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,1212285.69,99.0,6.0,123.69,99.0,91.489,47.0,27.5376015,0.0,0.47096,0.0038303,99.0
