tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
1299308,Quaranjavirus,"",2,-100,1299308,11308,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,551700.0,100.0,2943.0,55.17,100.0,46.0848,680.39,248.2871704,0.0,2.79955,0.0,100.0
1608131,Wuhan Mosquito Virus 6,"",1,1608131,1299308,11308,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,551700.0,100.0,2943.0,55.17,100.0,46.0848,680.39,248.2871704,0.0,2.79955,0.0,100.0
-200,All taxa with neither family nor genus classification,,2,-100,-200,-300,Uncategorized,0,83225.0,1560.164,0.2988391,91.7355,2257.04,231.2594299,0.0,140307.84203442998,0.9539772,95949.0,1798.693,0.9539772,80.4671,661.194,257.8635559,0.0,91.27221,518.2056274,0.9539772
1923660,Wenzhou sobemo-like virus 4,"",1,1923660,-200,-300,Viruses,0,59741.0,1119.925,100.0,98.7831,2959.05,307.569519,0.0,140307.84203442998,100.0,59742.0,1119.944,100.0,99.1495,588.806,307.6439514,0.0,56.83003,0.0,100.0
1922926,Hubei mosquito virus 2,"",1,1922926,-200,-300,Viruses,0,23298.0,436.752,100.0,73.6055,465.986,35.3786201,0.0,54725.96985144,100.0,23303.0,436.846,100.0,50.5072,492.882,152.2588348,0.0,22.16715,0.0,100.0
2315803,Yongsan bunyavirus 1,"",1,2315803,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,22969.672226159997,100.0,12844.0,240.778,100.0,47.9067,1306.13,217.7693329,0.0,12.21795,0.0,100.0
2153317,Mammalian expression vector pEXPR39,"",1,2153317,-200,-300,Uncategorized,0,147.0,2.755,100.0,99.856,1390.0,307.6526489,0.0,82.33017205,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
1923029,Hubei partiti-like virus 22,"",1,1923029,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,3.5297156399999996,100.0,2.0,0.037,100.0,62.95,48.5,307.6526489,0.0,0.0019,0.0,100.0
2052166,Candidatus Melainabacteria bacterium,"",1,2052166,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,3.5297156399999996,100.0,2.0,0.037,100.0,82.7,49.0,307.6526489,0.0,0.0019,0.0,100.0
2420332,Caldilineae bacterium,"",1,2420332,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,3.5297156399999996,100.0,2.0,0.037,100.0,72.0,50.0,307.6526489,0.0,0.0019,0.0,100.0
2053607,Candidatus Rokubacteria bacterium,"",1,2053607,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1.7171589599999997,100.0,1.0,0.018,100.0,63.3,49.0,307.6526489,0.0,0.00095,0.0,100.0
2172402,Culex picorna-like virus 1,"",1,2172402,-200,-300,Viruses,0,2.0,0.037,100.0,90.0,150.0,69.9005356,0.0,1.1057046700000002,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
2201079,Cloning vector GAANTRY P donor nptII,"",1,2201079,-200,-300,Uncategorized,0,2.0,0.037,100.0,100.0,231.0,117.4282913,0.0,1.1057046700000002,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
1978231,Acidobacteria bacterium,"",1,1978231,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.0284172559972224,0.531932,3.0,0.056,0.531932,76.6,44.3333,307.6526489,0.0,0.00285,0.0192089,0.531932
1181499,uncultured bacterium contig00007,"",1,1181499,-200,-300,Bacteria,0,1.0,0.018,1.7910284,87.1,147.0,62.3665314,0.0,0.00963412767234792,1.7910284,0,0,-100,0.0,0.0,0.0,0.0,,,1.7910284
2013748,Deltaproteobacteria bacterium HGW-Deltaproteobacteria-20,"",1,2013748,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00019330573560407996,-0.0112573,1.0,0.018,-0.0112573,83.7,49.0,307.6526489,0.0,0.00095,0.019611,-0.0112573
2004468,Armatimonadetes bacterium Uphvl-Ar2,"",1,2004468,-200,-300,Bacteria,0,1.0,0.018,-0.0845461,82.8,128.0,45.2676048,0.0,-0.00045478224778518,-0.0845461,0,0,-100,0.0,0.0,0.0,0.0,,,-0.0845461
413882,[Polyangium] brachysporum,"",1,413882,-200,-300,Bacteria,0,1.0,0.018,-0.2943441,90.5,148.0,69.9208221,0.0,-0.00158330746681758,-0.2943441,0,0,-100,0.0,0.0,0.0,0.0,,,-0.2943441
175245,uncultured fungus,"",1,175245,-200,-300,Eukaryota,0,1.0,0.018,-0.3394543,100.0,150.0,90.4814835,0.0,-0.00182595991505634,-0.3394543,0,0,-100,0.0,0.0,0.0,0.0,,,-0.3394543
358574,uncultured microorganism,"",1,358574,-200,-300,Uncategorized,0,1.0,0.018,-0.4316121,96.4,140.0,76.7958832,0.0,-0.00232168628723598,-0.4316121,0,0,-100,0.0,0.0,0.0,0.0,,,-0.4316121
1978763,Proteobacteria bacterium ST_bin15,"",1,1978763,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0041439682033992,-0.241327,1.0,0.018,-0.241327,98.0,49.0,307.6526489,0.0,0.00095,0.1588494,-0.241327
1827387,Proteobacteria bacterium SG_bin8,"",1,1827387,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00436360828881384,-0.2541179,1.0,0.018,-0.2541179,100.0,50.0,307.6526489,0.0,0.00095,0.2398808,-0.2541179
1797566,Burkholderiales bacterium RIFCSPLOWO2_12_FULL_61_40,"",1,1797566,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.004956938224262639,-0.2886709,1.0,0.018,-0.2886709,93.9,49.0,307.6526489,0.0,0.00095,1.0199736,-0.2886709
1633200,Bacteroidales bacterium Barb4,"",1,1633200,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0050704784918568,-0.295283,1.0,0.018,-0.295283,97.8,46.0,307.6526489,0.0,0.00095,0.2127391,-0.295283
2015570,Alphaproteobacteria bacterium PA2,"",1,2015570,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.005120920036306799,-0.2982205,1.0,0.018,-0.2982205,77.6,49.0,307.6526489,0.0,0.00095,0.7013997,-0.2982205
1895811,Rhizobiales bacterium 62-47,"",1,1895811,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.005317721907553439,-0.3096814,1.0,0.018,-0.3096814,90.0,50.0,307.6526489,0.0,0.00095,9.2534904,-0.3096814
1522316,bacterium YEK0313,"",1,1522316,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.005514494587097759,-0.3211406,1.0,0.018,-0.3211406,89.8,49.0,307.6526489,0.0,0.00095,2.3097417,-0.3211406
1895837,Sphingobacteriales bacterium 44-15,"",1,1895837,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.005524831884036959,-0.3217426,1.0,0.018,-0.3217426,64.6,48.0,307.6526489,0.0,0.00095,0.3373906,-0.3217426
1883427,Actinobacteria bacterium,"",1,1883427,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0059394605208364796,-0.3458888,1.0,0.018,-0.3458888,94.0,50.0,307.6526489,0.0,0.00095,0.3196144,-0.3458888
1898104,Bacteroidetes bacterium,"",1,1898104,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.009483802348471439,-0.2686846,2.0,0.037,-0.2686846,76.9,48.5,307.6526489,0.0,0.0019,0.2025173,-0.2686846
1511133,candidate division TM6 bacterium Zodletone_IIa,"",1,1511133,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.009715079906351159,-0.2752369,2.0,0.037,-0.2752369,100.0,41.0,307.6526489,0.0,0.0019,0.6601159,-0.2752369
1882830,Rhizobiales bacterium GAS191,"",1,1882830,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0100252924950882,-0.2840255,2.0,0.037,-0.2840255,89.8,49.0,307.6526489,0.0,0.0019,0.3933367,-0.2840255
1970548,Rhizobiales bacterium 24-66-13,"",1,1970548,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.01042185957695784,-0.2952606,2.0,0.037,-0.2952606,76.55,49.0,307.6526489,0.0,0.0019,0.3819405,-0.2952606
1895841,Sphingobacteriales bacterium 50-39,"",1,1895841,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0106929735055506,-0.3029415,2.0,0.037,-0.3029415,100.0,44.5,307.6526489,0.0,0.0019,6.0275655,-0.3029415
