tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
12137,Sobemovirus,"",2,-100,12137,2169577,Viruses,0,2229.0,86.914,100.0,90.118,678.0,307.6526489,0.0,27835400.0,1.15056,0.0,100.0,73615.0,2870.455,100.0,84.4072,433.477,302.8178406,0.0,37.99837,0.0,100.0
2315808,Yongsan sobemo-like virus 1,"",1,2315808,12137,2169577,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,27835400.0,,,100.0,71386.0,2783.54,100.0,84.0861,439.955,307.622406,0.0,36.84781,0.0,100.0
1340805,Bat sobemovirus,"",1,1340805,12137,2169577,Viruses,0,2229.0,86.914,100.0,90.118,678.0,307.6526489,0.0,1738280.0,1.15056,0.0,100.0,2229.0,86.914,100.0,94.69,226.0,148.9469147,0.0,1.15056,0.0,100.0
-201980416,Non-genus-specific reads in family Peribunyaviridae,,2,-100,-201980416,1980416,Viruses,0,8255.0,321.885,100.0,99.7449,7450.22,307.5930786,0.0,6438870.0,4.26104,0.0,100.0,8258.0,322.002,100.0,99.7398,2433.54,307.5782471,0.0,4.26259,0.0,100.0
1628184,Bunyaviridae environmental sample,"",1,1628184,-201980416,1980416,Viruses,0,8255.0,321.885,100.0,99.7449,7450.22,307.5930786,0.0,6438870.0,4.26104,0.0,100.0,8258.0,322.002,100.0,99.7398,2433.54,307.5782471,0.0,4.26259,0.0,100.0
7174,Culex,"",2,-100,7174,7157,Eukaryota,0,2568.0,100.133,11.3582169,87.2804,226.96,83.0948181,0.0,6302762.723387507,1.32554,2.7426937,99.0,16572.0,646.188,99.0,62.3538,118.189,94.7400131,0.0,8.55409,0.0298837,99.0
7176,Culex quinquefasciatus,southern house mosquito,1,7176,7174,7157,Eukaryota,0,2218.0,86.486,9.7721348,85.9928,191.53,63.1135712,0.0,6302762.723387507,1.14488,2.7332158,99.0,16467.0,642.094,99.0,62.3137,118.552,94.9283676,0.0,8.49989,0.0279299,99.0
7175,Culex pipiens,northern house mosquito,1,7175,7174,7157,Eukaryota,0,33.0,1.286,29.5348698,87.8697,130.939,55.5990448,0.0,30618.486006089937,0.01703,0.0081413,99.0,79.0,3.08,99.0,60.167,75.8987,82.1388168,0.0,0.04078,0.0019538,99.0
7177,Culex tarsalis,"",1,7177,7174,7157,Eukaryota,0,317.0,12.36,100.0,96.2282,484.858,225.7628479,0.0,24067.4560884,0.16363,0.0,100.0,26.0,1.013,100.0,94.4445,17.0385,13.7352343,0.0,0.01342,0.0,100.0
1299308,Quaranjavirus,"",2,-100,1299308,11308,Viruses,0,5929.0,231.188,100.0,97.3921,1976.04,307.1013794,0.0,4630780.0,3.06041,0.0,100.0,5947.0,231.89,100.0,98.7029,622.763,298.7044067,0.0,3.0697,0.0,100.0
1608131,Wuhan Mosquito Virus 6,"",1,1608131,1299308,11308,Viruses,0,5929.0,231.188,100.0,97.3921,1976.04,307.1013794,0.0,4630780.0,3.06041,0.0,100.0,5947.0,231.89,100.0,98.7029,622.763,298.7044067,0.0,3.0697,0.0,100.0
-200119163,Non-genus-specific reads in family Luteoviridae,,2,-100,-200119163,119163,Viruses,0,4929.0,192.195,100.0,98.726,2434.0,307.6526489,0.0,1923500.0,2.54424,0.0,100.0,4.0,0.155,100.0,45.833,24.0,0.6382722,0.0,0.00206,0.0,100.0
2304522,Culex-associated Luteo-like virus,"",1,2304522,-200119163,119163,Viruses,0,4929.0,192.195,100.0,98.726,2434.0,307.6526489,0.0,1923500.0,2.54424,0.0,100.0,4.0,0.155,100.0,45.833,24.0,0.6382722,0.0,0.00206,0.0,100.0
7158,Aedes,"",2,-100,7158,7157,Eukaryota,0,104.0,4.055,24.6637113,82.843,189.298,47.2940483,0.0,1817469.3237056925,0.05368,0.0610951,99.0,6597.0,257.235,99.0,51.758,213.786,90.5222473,0.0,3.40522,0.0746694,99.0
7160,Aedes albopictus,Asian tiger mosquito,1,7160,7158,7157,Eukaryota,0,55.0,2.144,99.0,83.797,146.673,45.3285828,0.0,1817469.3237056925,0.02839,0.0013622,99.0,4742.0,184.903,99.0,49.1244,260.104,92.4207306,0.0,2.44771,0.06689,99.0
7159,Aedes aegypti,yellow fever mosquito,1,7159,7158,7157,Eukaryota,0,49.0,1.91,48.4073564,81.7723,237.143,49.5001793,0.0,711196.4896704175,0.02529,0.0051368,99.0,1855.0,72.331,99.0,58.4903,95.3817,85.6691055,0.0,0.95751,0.0077793,99.0
7164,Anopheles,"",2,-100,7164,7157,Eukaryota,0,10.0,0.389,3.6647112,84.65,116.7,43.1835632,0.0,1723574.457,0.00516,0.0190841,99.0,5569.0,217.15,99.0,40.6564,126.407,37.5635643,0.0,2.87459,0.0071156,99.0
74873,Anopheles sinensis,"",1,74873,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,1723574.457,,,99.0,4510.0,175.857,99.0,39.4507,29.0086,0.7298421,0.0,2.32796,0.0015917,99.0
7165,Anopheles gambiae,African malaria mosquito,1,7165,7164,7157,Eukaryota,0,10.0,0.389,3.6647112,84.65,116.7,43.1835632,0.0,317204.7883120818,0.00516,0.0190841,99.0,830.0,32.364,99.0,47.2538,674.554,237.1486053,0.0,0.42843,0.0042246,99.0
43151,Anopheles darlingi,"",1,43151,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,84072.97799999999,,,99.0,220.0,8.578,99.0,40.0844,56.0591,37.2953148,0.0,0.11356,0.0012993,99.0
