tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
4107,Solanum,"",2,-100,4107,4070,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,221111030.44799998,99.0,742.0,22560.048,99.0,98.4657,407.03,307.6526489,0.0,18.57787,0.2863106,99.0
4081,Solanum lycopersicum,tomato,1,4081,4107,4070,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,221111030.44799998,99.0,742.0,22560.048,99.0,98.4657,407.03,307.6526489,0.0,18.57787,0.0640412,99.0
586,Providencia,"",2,-100,586,1903414,Bacteria,0,741.0,22529.644,99.0,99.778,1354.0,307.6526489,0.0,220813040.844,99.0,1.0,30.404,2.2076647,84.6,39.0,307.6526489,0.0,0.02504,5.6306515,99.0
587,Providencia rettgeri,"",1,587,586,1903414,Bacteria,0,741.0,22529.644,99.0,99.778,1354.0,307.6526489,0.0,220813040.844,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
588,Providencia stuartii,"",1,588,586,1903414,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,162.57957494999715,2.4221562,1.0,30.404,2.4221562,84.6,39.0,307.6526489,0.0,0.02504,5.115706,2.4221562
9605,Homo,"",2,-100,9605,9604,Eukaryota,0,349.0,10611.128,100.0,99.2517,159.897,91.9327393,0.0,110063840.0,100.0,13.0,395.256,100.0,79.7769,39.3077,260.1877441,0.0,0.32549,0.0,100.0
9606,Homo sapiens,human,1,9606,9605,9604,Eukaryota,0,349.0,10611.128,100.0,99.2517,159.897,91.9327393,0.0,110063840.0,100.0,13.0,395.256,100.0,79.7769,39.3077,260.1877441,0.0,0.32549,0.0,100.0
3701,Arabidopsis,"",2,-100,3701,3700,Eukaryota,0,248.0,7540.285,99.0,99.939,1642.0,307.6526489,0.0,73902333.285,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
3702,Arabidopsis thaliana,thale cress,1,3702,3701,3700,Eukaryota,0,248.0,7540.285,99.0,99.939,1642.0,307.6526489,0.0,73902333.285,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
1612157,Pararhodospirillum,"",2,-100,1612157,41295,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,25798562.819737803,84.7986089,118.0,3587.716,84.7986089,68.4165,108.432,58.5554581,0.0,2.95443,21.2413387,84.7986089
1084,Pararhodospirillum photometricum,"",1,1084,1612157,41295,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,25798562.819737803,84.7986089,118.0,3587.716,84.7986089,68.4165,108.432,58.5554581,0.0,2.95443,21.2413387,84.7986089
10088,Mus,"",2,-100,10088,10066,Eukaryota,0,61.0,1854.667,100.0,98.8935,289.049,173.5803375,0.0,19458800.0,100.0,3.0,91.213,100.0,98.6667,49.0,307.6526489,0.0,0.07511,0.0,100.0
10090,Mus musculus,house mouse,1,10090,10088,10066,Eukaryota,0,61.0,1854.667,100.0,98.8935,289.049,173.5803375,0.0,19458800.0,100.0,3.0,91.213,100.0,98.6667,49.0,307.6526489,0.0,0.07511,0.0,100.0
32,Myxococcus,"",2,-100,32,31,Bacteria,0,113.0,3435.694,99.0,91.7899,866.451,274.5141907,0.0,16091634.636,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
83455,Myxococcus stipitatus,"",1,83455,32,31,Bacteria,0,54.0,1641.836,99.0,89.4,1217.0,307.6526489,0.0,16091634.636,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
35,Myxococcus macrosporus,"",1,35,32,31,Bacteria,0,51.0,1550.623,99.0,93.3854,607.686,269.0332947,0.0,15197656.023,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
34,Myxococcus xanthus,"",1,34,32,31,Bacteria,0,4.0,121.617,99.0,97.325,150.0,84.9974213,0.0,1191968.217,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
33,Myxococcus fulvus,"",1,33,32,31,Bacteria,0,4.0,121.617,86.8509721,98.175,149.75,86.5429382,0.0,1045692.9127146844,86.8509721,0,0,-100,0.0,0.0,0.0,0.0,,,86.8509721
1839,Nocardioides,"",2,-100,1839,85015,Bacteria,0,34.0,1033.748,47.9403152,89.7234,886.794,251.2108459,0.0,4518542.4987032,47.9403152,0,0,-100,0.0,0.0,0.0,0.0,,,47.9403152
2483798,Nocardioides sp. 603,"",1,2483798,1839,85015,Bacteria,0,31.0,942.535,100.0,90.1386,958.548,269.8621216,0.0,4518542.4987032,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
450734,Nocardioides dokdonensis,"",1,450734,1839,85015,Bacteria,0,3.0,91.213,13.6422159,85.4333,145.333,58.4810867,0.0,59654.40843854113,13.6422159,0,0,-100,0.0,0.0,0.0,0.0,,,13.6422159
224458,Pyxidicoccus,"",2,-100,224458,31,Bacteria,0,14.0,425.661,100.0,98.8497,289.286,143.6128387,0.0,4256610.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
394095,Pyxidicoccus fallax,"",1,394095,224458,31,Bacteria,0,14.0,425.661,100.0,98.8497,289.286,143.6128387,0.0,4256610.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
6,Azorhizobium,"",2,-100,6,335928,Bacteria,0,14.0,425.661,99.0,95.5707,289.5,134.2085114,0.0,4171903.461,99.0,1.0,30.404,6.329935,95.9,49.0,307.6526489,0.0,0.02504,1.4143682,99.0
7,Azorhizobium caulinodans,"",1,7,6,335928,Bacteria,0,14.0,425.661,99.0,95.5707,289.5,134.2085114,0.0,4171903.461,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
281091,Azorhizobium doebereinerae,"",1,281091,6,335928,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,2652.9699312167077,13.7848598,1.0,30.404,13.7848598,95.9,49.0,307.6526489,0.0,0.02504,0.6598221,13.7848598
649460,Filimonas,"",2,-100,649460,563835,Bacteria,0,21.0,638.491,74.4528994,92.0971,824.238,295.5863342,0.0,3552778.155834248,74.4528994,1.0,30.404,5.6502557,95.9,49.0,307.6526489,0.0,0.02504,1.5254725,74.4528994
477680,Filimonas lacunae,"",1,477680,649460,563835,Bacteria,0,21.0,638.491,74.7363175,92.0971,824.238,295.5863342,0.0,3552778.155834248,74.7363175,0,0,-100,0.0,0.0,0.0,0.0,,,74.7363175
1954253,Filimonas sp.,"",1,1954253,649460,563835,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,17179.03743028,100.0,1.0,30.404,100.0,95.9,49.0,307.6526489,0.0,0.02504,0.0,100.0
1654,Actinomyces,"",2,-100,1654,2049,Bacteria,0,6.0,182.426,3.3716847,96.2833,130.0,71.3463821,0.0,3543497.936946784,22.1199832,62.0,1885.071,22.1199832,71.7157,86.3548,53.5893822,0.0,1.55233,38.0226974,22.1199832
131111,Actinomyces turicensis,"",1,131111,1654,2049,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,3543497.936946784,90.8413338,58.0,1763.453,90.8413338,70.3909,88.9655,36.0677757,0.0,1.45218,8.7281837,90.8413338
55565,Actinomyces graevenitzii,"",1,55565,1654,2049,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,46054.55573110653,68.4789481,1.0,30.404,68.4789481,73.9,46.0,307.6526489,0.0,0.02504,0.1423804,68.4789481
1851395,Actinomyces sp. Chiba101,"",1,1851395,1654,2049,Bacteria,0,2.0,60.808,99.0,97.5,116.0,63.8516693,0.0,20297.5149205224,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
544580,Actinomyces oris,"",1,544580,1654,2049,Bacteria,0,2.0,60.808,2.3360614,99.35,150.0,89.1131058,0.0,5937.949991838137,2.7056487,3.0,91.213,2.7056487,96.6,49.3333,307.6526489,0.0,0.07511,6.7402225,2.7056487
712122,Actinomyces sp. oral taxon 414,"",1,712122,1654,2049,Bacteria,0,2.0,60.808,27.9273597,92.0,124.0,61.0743713,0.0,5725.8181838539995,27.9273597,0,0,-100,0.0,0.0,0.0,0.0,,,27.9273597
670516,Mycobacteroides,"",2,-100,670516,1762,Bacteria,0,23.0,699.3,100.0,92.9044,143.957,72.6931763,0.0,3542329.87495932,100.0,82.0,2493.159,100.0,78.2146,86.3171,161.6199646,0.0,2.05308,0.0,100.0
36809,Mycobacteroides abscessus,"",1,36809,670516,1762,Bacteria,0,13.0,395.256,10.7735232,94.0077,140.538,73.150116,0.0,3542329.87495932,15.073782,68.0,2067.497,15.073782,73.9352,93.9559,131.5544128,0.0,1.70255,68.0953903,15.073782
948102,Mycobacteroides franklinii,"",1,948102,670516,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,178171.03030264,4.8833782,12.0,364.852,4.8833782,99.0,49.25,307.6526489,0.0,0.30045,20.6749535,4.8833782
1774,Mycobacteroides chelonae,"",1,1774,670516,1762,Bacteria,0,5.0,152.021,10.552293,89.8,148.0,68.5327911,0.0,160417.01341529997,10.552293,0,0,-100,0.0,0.0,0.0,0.0,,,10.552293
404941,Mycobacteroides salmoniphilum,"",1,404941,670516,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,76112.20578236,25.0336159,1.0,30.404,25.0336159,100.0,49.0,307.6526489,0.0,0.02504,0.3619258,25.0336159
