tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
-200011006,Non-genus-specific reads in family Totiviridae,,2,-100,-200011006,11006,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,402533.99999999994,99.0,3062.0,40.66,99.0,45.244,747.097,306.848175,0.0,2.01564,0.0855091,99.0
1903415,Anopheles totivirus,"",1,1903415,-200011006,11006,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,402533.99999999994,100.0,3062.0,40.66,100.0,45.244,747.097,306.848175,0.0,2.01564,0.0,100.0
-200011308,Non-genus-specific reads in family Orthomyxoviridae,,2,-100,-200011308,11308,Viruses,0,137.0,1.819,100.0,78.7745,388.978,56.2018204,0.0,178070.0,100.0,1204.0,15.988,100.0,80.5333,542.063,243.8490143,0.0,0.79256,0.0,100.0
1963253,Whidbey virus,"",1,1963253,-200011308,11308,Viruses,0,137.0,1.819,100.0,78.7745,388.978,56.2018204,0.0,178070.0,100.0,1204.0,15.988,100.0,80.5333,542.063,243.8490143,0.0,0.79256,0.0,100.0
4480,Aegilops,"",2,-100,4480,4479,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,118031.40971315588,19.7031307,22889.0,303.947,19.7031307,42.862,28.0019,0.0537519,0.0,15.06728,5.3901038,19.7031307
37682,Aegilops tauschii,"",1,37682,4480,4479,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,118031.40971315588,19.7089957,22889.0,303.947,19.7089957,42.862,28.0019,0.0537519,0.0,15.06728,5.38589,19.7089957
-200,All taxa with neither family nor genus classification,,2,-100,-200,-300,Uncategorized,0,78989.0,1048.91,0.0238047,78.0407,1456.74,307.6072083,0.0,81432.43633263,0.7430058,114127.0,1515.514,0.7430058,73.4578,444.777,256.9443359,0.0,75.12705,518.2056274,0.7430058
1923660,Wenzhou sobemo-like virus 4,"",1,1923660,-200,-300,Viruses,0,78973.0,1048.697,100.0,78.037,1457.0,307.6526489,0.0,81432.43633263,100.0,80004.0,1062.388,100.0,84.2338,435.2,303.7348328,0.0,52.6647,0.0,100.0
1922926,Hubei mosquito virus 2,"",1,1922926,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,33607.2668427,100.0,34062.0,452.315,100.0,48.1857,468.019,147.4411011,0.0,22.42219,0.0,100.0
2010267,Aedes alboannulatus orthomyxo-like virus,"",1,2010267,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,21.695769360000003,100.0,22.0,0.292,100.0,46.6075,21.8182,-0.113706,0.0,0.01448,0.0,100.0
1922835,Hubei arthropod virus 1,"",1,1922835,-200,-300,Viruses,0,2.0,0.026,100.0,97.25,145.5,81.9223328,0.0,17.819730840000002,100.0,18.0,0.239,100.0,57.8193,23.6667,34.1213455,0.0,0.01185,0.0,100.0
1922924,Hubei macula-like virus 3,"",1,1922924,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,15.751722960000002,100.0,16.0,0.212,100.0,47.8052,30.9375,38.2688293,0.0,0.01053,0.0,100.0
2027353,Murici virus,"",1,2027353,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,1.9318150800000002,100.0,2.0,0.026,100.0,40.741,27.0,-0.20412,0.0,0.00132,0.0,100.0
2052166,Candidatus Melainabacteria bacterium,"",1,2052166,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.9659075400000001,100.0,1.0,0.013,100.0,85.7,49.0,307.6526489,0.0,0.00066,0.0,100.0
2109688,Clostridiales bacterium CCNA10,"",1,2109688,-200,-300,Bacteria,0,2.0,0.026,100.0,87.05,106.0,43.2993011,0.0,0.061892220000000005,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
100272,uncultured eukaryote,"",1,100272,-200,-300,Eukaryota,0,2.0,0.026,-0.5094216,100.0,150.0,90.4814835,0.0,-0.00031529233739952006,-0.5094216,0,0,-100,0.0,0.0,0.0,0.0,,,-0.5094216
1973975,Deltaproteobacteria bacterium CG11_big_fil_rev_8_21_14_0_20_47_16,"",1,1973975,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00090061025848092,-0.0932398,1.0,0.013,-0.0932398,76.3,38.0,307.6526489,0.0,0.00066,0.0226602,-0.0932398
77133,uncultured bacterium,"",1,77133,-200,-300,Bacteria,0,10.0,0.132,-0.5319652,97.566,174.7,90.0363312,0.0,-0.00692341818678198,-0.5319652,1.0,0.013,-0.5437235,100.0,49.0,307.6526489,0.0,0.00066,59.0300446,-0.5319652
11051,Flavivirus,arboviruses group B,2,-100,11051,11050,Viruses,0,128.0,1.699,100.0,98.2903,511.461,254.4684601,0.0,61843.55658435,100.0,7229.0,95.995,4.8797913,24.6098,72.4241,1.4708871,0.0,4.75868,3.3854153,100.0
31658,Cell fusing agent virus,"",1,31658,11051,11050,Viruses,0,113.0,1.5,100.0,98.1968,500.106,247.4086151,0.0,61843.55658435,100.0,7229.0,95.995,100.0,24.6098,72.4241,1.4708871,0.0,4.75868,0.0,100.0
11093,Flavivirus sp.,"",1,11093,11051,11050,Viruses,0,15.0,0.199,100.0,98.995,597.0,307.6526489,0.0,1990.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
158378,Ascogregarina,"",2,-100,158378,158377,Eukaryota,0,150.0,1.991,100.0,98.4706,593.533,284.5958252,0.0,17520.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
