tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
12137,Sobemovirus,"",2,-100,12137,2169577,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,12723800.000000002,100.0,40340.0,1272.38,100.0,84.091,440.0,307.6526489,0.0,21.71128,0.0,100.0
2315808,Yongsan sobemo-like virus 1,"",1,2315808,12137,2169577,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,12723800.000000002,100.0,40340.0,1272.38,100.0,84.091,440.0,307.6526489,0.0,21.71128,0.0,100.0
7174,Culex,"",2,-100,7174,7157,Eukaryota,0,3697.0,116.608,13.2796261,88.6137,383.996,138.327301,0.0,8842798.269628659,99.0,29066.0,916.782,99.0,51.8386,67.2607,43.3279457,0.0,15.64353,0.0298837,99.0
7176,Culex quinquefasciatus,southern house mosquito,1,7176,7174,7157,Eukaryota,0,2085.0,65.763,7.3542098,84.2361,385.129,92.0502014,0.0,8842798.269628659,99.0,28584.0,901.579,99.0,51.4659,67.329,43.4514275,0.0,15.38412,0.0279299,99.0
7177,Culex tarsalis,"",1,7177,7174,7157,Eukaryota,0,1448.0,45.671,100.0,94.9613,403.336,213.6952972,0.0,157441.68036131,100.0,310.0,9.777,100.0,80.5481,47.7065,23.9473438,0.0,0.16684,0.0,100.0
7175,Culex pipiens,northern house mosquito,1,7175,7174,7157,Eukaryota,0,164.0,5.172,99.0,88.2227,198.823,61.2229462,0.0,59969.965392730795,99.0,172.0,5.425,99.0,62.0409,91.157,57.7370987,0.0,0.09257,0.0019538,99.0
-201980416,Non-genus-specific reads in family Peribunyaviridae,,2,-100,-201980416,1980416,Viruses,0,10767.0,339.606,100.0,99.785,7449.64,307.6072998,0.0,6800320.0,100.0,10793.0,340.426,100.0,99.6064,2428.78,306.9116516,0.0,5.80887,0.0,100.0
1628184,Bunyaviridae environmental sample,"",1,1628184,-201980416,1980416,Viruses,0,10767.0,339.606,100.0,99.785,7449.64,307.6072998,0.0,6800320.0,100.0,10793.0,340.426,100.0,99.6064,2428.78,306.9116516,0.0,5.80887,0.0,100.0
7158,Aedes,"",2,-100,7158,7157,Eukaryota,0,106.0,3.343,20.2668709,84.6208,134.349,45.8218193,0.0,2105812.5829497506,99.0,10545.0,332.604,99.0,49.6363,64.3014,33.4881554,0.0,5.6754,0.0746694,99.0
7160,Aedes albopictus,Asian tiger mosquito,1,7160,7158,7157,Eukaryota,0,68.0,2.144,99.0,84.1795,143.103,46.2497063,0.0,2105812.5829497506,99.0,6798.0,214.418,99.0,48.4842,66.9703,33.6429291,0.0,3.65873,0.06689,99.0
7159,Aedes aegypti,yellow fever mosquito,1,7159,7158,7157,Eukaryota,0,38.0,1.198,30.3136484,85.4105,118.684,45.0561256,0.0,1159067.1916327598,99.0,3747.0,118.185,99.0,51.7264,59.4593,33.2073517,0.0,2.01666,0.0077793,99.0
7164,Anopheles,"",2,-100,7164,7157,Eukaryota,0,12.0,0.378,3.5557356,83.35,124.833,44.598011,0.0,1605349.7731506387,99.0,6116.0,192.907,99.0,46.3627,617.174,215.107132,0.0,3.29168,0.0071156,99.0
7165,Anopheles gambiae,African malaria mosquito,1,7165,7164,7157,Eukaryota,0,12.0,0.378,3.5557356,83.35,124.833,44.598011,0.0,1605349.7731506387,99.0,5193.0,163.794,99.0,47.2813,719.103,250.6736755,0.0,2.79491,0.0042246,99.0
74873,Anopheles sinensis,"",1,74873,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,191354.72400000002,99.0,619.0,19.524,99.0,38.3208,45.5767,9.1561136,0.0,0.33315,0.0015917,99.0
43151,Anopheles darlingi,"",1,43151,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,90267.21,99.0,292.0,9.21,99.0,47.1597,36.8562,25.6750813,0.0,0.15716,0.0012993,99.0
