tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
1299308,Quaranjavirus,"",2,-100,1299308,11308,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,378360.0,100.0,3369.0,37.881,100.0,46.5599,695.39,260.0507202,0.0,9.42219,0.0,100.0
1608131,Wuhan Mosquito Virus 6,"",1,1608131,1299308,11308,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,378360.0,100.0,3365.0,37.836,100.0,46.5558,696.195,260.3594055,0.0,9.41101,0.0,100.0
1608128,Wuhan Mosquito Virus 3,"",1,1608128,1299308,11308,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,440.0,100.0,4.0,0.044,100.0,50.0,18.0,0.3665316,0.0,0.01119,0.0,100.0
953,Wolbachia,"",2,-100,953,942,Bacteria,0,6003.0,67.498,99.0,98.9927,601.219,272.3069153,0.0,370518.687,99.0,4246.0,47.742,99.0,85.0642,46.0525,44.2344208,0.0,11.87493,0.0317862,99.0
263437,Wolbachia endosymbiont of Culex quinquefasciatus,"",1,263437,953,942,Bacteria,0,3334.0,37.487,99.0,99.1421,775.868,293.3309631,0.0,370518.687,100.0,28.0,0.314,100.0,84.1179,46.1071,62.1211853,0.0,0.07831,0.0,100.0
307502,Wolbachia endosymbiont of Drosophila ananassae,"",1,307502,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,278701.236,99.0,2529.0,28.436,99.0,97.6321,42.9862,22.5732727,0.0,7.07294,0.0003155,99.0
955,Wolbachia pipientis,"",1,955,953,942,Bacteria,0,17.0,0.191,8.865569,99.5376,198.824,109.749321,0.0,152024.33304422098,99.0,1378.0,15.494,99.0,60.0405,51.7025,68.4018173,0.0,3.8539,0.0076381,99.0
163164,Wolbachia endosymbiont of Drosophila melanogaster,"",1,163164,953,942,Bacteria,0,1071.0,12.042,99.0,98.7513,451.018,271.0435791,0.0,118578.04199999999,100.0,5.0,0.056,100.0,96.68,29.2,307.6526489,0.0,0.01398,0.0,100.0
66084,Wolbachia sp. wRi,"",1,66084,953,942,Bacteria,0,818.0,9.197,99.0,99.3333,410.037,294.4306946,0.0,90139.79699999999,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
1633785,Wolbachia endosymbiont of Drosophila incompta,"",1,1633785,953,942,Bacteria,0,336.0,3.778,99.0,99.078,289.688,148.6868439,0.0,37028.178,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
