tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
7174,Culex,"",2,-100,7174,7157,Eukaryota,0,8597.0,112.218,12.7676391,86.9686,265.57,90.3498306,0.0,7021988.686786767,5.70888,2.7426937,99.0,55575.0,725.432,99.0,61.3163,128.218,78.8362732,0.0,36.90484,0.0298837,99.0
7176,Culex quinquefasciatus,southern house mosquito,1,7176,7174,7157,Eukaryota,0,7040.0,91.894,10.4031312,86.1336,253.361,84.0167007,0.0,7021988.686786767,4.67495,2.7332158,99.0,54792.0,715.211,99.0,61.128,127.783,78.5349808,0.0,36.38489,0.0279299,99.0
7175,Culex pipiens,northern house mosquito,1,7175,7174,7157,Eukaryota,0,597.0,7.792,99.0,85.3694,302.41,87.2503738,0.0,104771.7439428528,0.39644,0.0081413,99.0,742.0,9.685,99.0,74.7046,161.434,100.3706055,0.0,0.49273,0.0019538,99.0
42428,Culex erythrothorax,"",1,42428,7174,7157,Eukaryota,0,922.0,12.035,100.0,94.3154,340.043,142.0971832,0.0,15365.853656850002,0.61226,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
7177,Culex tarsalis,"",1,7177,7174,7157,Eukaryota,0,15.0,0.195,100.0,90.6467,149.067,56.2324028,0.0,4634.6689624499995,0.00996,0.0,100.0,34.0,0.443,100.0,70.0749,118.706,81.3662186,0.0,0.02258,0.0,100.0
7178,Culex tritaeniorhynchus,"",1,7178,7174,7157,Eukaryota,0,5.0,0.065,100.0,85.4,133.0,51.9758606,0.0,597.7896541499999,0.00332,0.0,100.0,4.0,0.052,100.0,59.459,74.0,18.2153835,0.0,0.00266,0.0,100.0
42429,Culex nigripalpus,"",1,42429,7174,7157,Eukaryota,0,2.0,0.026,100.0,91.2,148.5,71.6222916,0.0,290.59586165999997,0.00133,0.0,100.0,2.0,0.026,100.0,89.8,49.0,307.6526489,0.0,0.00133,0.0,100.0
42433,Culex torrentium,"",1,42433,7174,7157,Eukaryota,0,14.0,0.182,100.0,86.1571,143.071,58.6053581,0.0,232.37103162000002,0.0093,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
946124,Culex pipiens complex sp. YL-2011,"",1,946124,7174,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,128.7,,,100.0,1.0,0.013,100.0,95.9,49.0,307.6526489,0.0,0.00066,0.0,100.0
182211,Culex annulus,"",1,182211,7174,7157,Eukaryota,0,2.0,0.026,100.0,94.7,94.0,45.3979416,0.0,33.19586166,0.00133,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
7158,Aedes,"",2,-100,7158,7157,Eukaryota,0,388.0,5.064,30.894627,83.9191,256.838,77.6635056,0.0,1824707.208931893,0.25765,0.0610951,99.0,21834.0,285.003,99.0,51.7605,222.385,79.4521332,0.0,14.49897,0.0746694,99.0
7160,Aedes albopictus,Asian tiger mosquito,1,7160,7158,7157,Eukaryota,0,256.0,3.341,99.0,83.6821,326.262,94.4599609,0.0,1824707.208931893,0.17,0.0013622,99.0,14183.0,185.133,99.0,49.036,287.073,90.7703171,0.0,9.41829,0.06689,99.0
7159,Aedes aegypti,yellow fever mosquito,1,7159,7158,7157,Eukaryota,0,132.0,1.723,43.6552168,84.3788,122.197,45.0885582,0.0,981149.7001551,0.08766,0.0051368,99.0,7651.0,99.87,99.0,56.8111,102.47,58.4711189,0.0,5.08068,0.0077793,99.0
7164,Anopheles,"",2,-100,7164,7157,Eukaryota,0,38.0,0.496,4.7247471,84.7421,115.974,42.8792839,0.0,116925.93,0.02523,0.0190841,99.0,2350.0,30.675,99.0,46.1771,69.2349,21.3801823,0.0,1.56053,0.0071156,99.0
43151,Anopheles darlingi,"",1,43151,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,116925.93,,,99.0,914.0,11.93,99.0,46.4141,45.0799,14.6248264,0.0,0.60695,0.0012993,99.0
7165,Anopheles gambiae,African malaria mosquito,1,7165,7164,7157,Eukaryota,0,37.0,0.482,4.5860508,84.8135,115.486,42.7781868,0.0,111055.77394236496,0.02457,0.0190841,99.0,868.0,11.33,99.0,44.7842,93.9781,26.2183514,0.0,0.5764,0.0042246,99.0
74873,Anopheles sinensis,"",1,74873,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,71125.857,,,99.0,556.0,7.257,99.0,47.9183,69.0126,23.9864216,0.0,0.36921,0.0015917,99.0
7173,Anopheles arabiensis,"",1,7173,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,1415.6999999999998,,,100.0,11.0,0.143,100.0,46.715,137.0,43.1549034,0.0,0.0073,0.0,100.0
7168,Anopheles dirus,"",1,7168,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,128.7,,,100.0,1.0,0.013,100.0,64.6,48.0,307.6526489,0.0,0.00066,0.0,100.0
1518534,Anopheles coluzzii,"",1,1518534,7164,7157,Eukaryota,0,1.0,0.013,100.0,82.1,134.0,46.6197891,0.0,6.14217123,0.00066,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
-200011270,Non-genus-specific reads in family Rhabdoviridae,,2,-100,-200011270,11270,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,30280.0,,,100.0,232.0,3.028,100.0,46.6985,236.108,54.6054382,0.0,0.15406,0.0,100.0
1608134,Wuhan Mosquito Virus 9,"",1,1608134,-200011270,11270,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,30280.0,,,100.0,232.0,3.028,100.0,46.6985,236.108,54.6054382,0.0,0.15406,0.0,100.0
65356,Albugo,"",2,-100,65356,65355,Eukaryota,0,300.0,3.915,0.542431,98.09,454.83,258.7220154,0.0,18779.08210737109,0.19922,1.5574772,40.8287933,511.0,6.67,40.8287933,43.0242,24.5949,8.1705227,0.0,0.33933,0.0340139,40.8287933
65357,Albugo candida,"",1,65357,65356,65355,Eukaryota,0,11.0,0.143,0.1624231,99.694,327.0,169.166214,0.0,18779.08210737109,0.0073,0.057258,77.6150386,454.0,5.926,77.6150386,42.0962,22.7511,0.4137889,0.0,0.30148,0.0105919,77.6150386
653948,Albugo laibachii,"",1,653948,65356,65355,Eukaryota,0,289.0,3.772,0.560611,98.0289,459.695,262.1307068,0.0,225.60254533821401,0.19191,1.4859557,7.3890871,57.0,0.744,7.3890871,50.4152,39.2807,69.9522324,0.0,0.03785,0.023422,7.3890871
-200,All taxa with neither family nor genus classification,,2,-100,-200,-300,Uncategorized,0,23768.0,310.248,-0.3735662,96.3148,7957.21,306.7064209,0.0,16224.9699004,15.78325,1004.6601563,-0.1516244,24108.0,314.686,-0.1516244,95.503,2484.22,302.5949707,0.0,16.00903,518.2056274,-0.1516244
2079148,Culex pipiens associated Tunisia virus,"",1,2079148,-200,-300,Viruses,0,23646.0,308.656,100.0,96.3369,7996.33,307.6001892,0.0,16224.9699004,15.70224,0.0,100.0,23720.0,309.622,100.0,96.1544,2523.7,306.7436218,0.0,15.75138,0.0,100.0
1923664,Wenzhou tombus-like virus 11,"",1,1923664,-200,-300,Viruses,0,27.0,0.352,100.0,81.516,1082.0,307.6526489,0.0,18.880932559999998,0.01793,0.0,100.0,29.0,0.378,100.0,79.8906,134.724,75.9459839,0.0,0.01926,0.0,100.0
1922928,Hubei mosquito virus 4,"",1,1922928,-200,-300,Viruses,0,11.0,0.143,100.0,97.3662,227.182,115.5041733,0.0,16.81996374,0.0073,0.0,100.0,58.0,0.757,100.0,84.2779,176.414,121.8887405,0.0,0.03852,0.0,100.0
1903427,Gambie virus,"",1,1903427,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,12.06930224,,,100.0,61.0,0.796,100.0,50.1292,28.8525,4.1560464,0.0,0.04051,0.0,100.0
2172402,Culex picorna-like virus 1,"",1,2172402,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,11.0685812,,,100.0,56.0,0.73,100.0,43.0839,31.1071,5.408112,0.0,0.03719,0.0,100.0
1923335,Hubei virga-like virus 2,"",1,1923335,-200,-300,Viruses,0,4.0,0.052,100.0,97.325,149.25,84.4870224,0.0,8.06817,0.00266,0.0,100.0,31.0,0.404,100.0,53.8724,26.7097,40.2658424,0.0,0.02059,0.0,100.0
2010271,Culex mononega-like virus 1,"",1,2010271,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,3.54801096,,,100.0,18.0,0.234,100.0,43.6583,71.0,19.8012867,0.0,0.01195,0.0,100.0
2364211,Candidatus Thermofonsia Clade 2 bacterium,"",1,2364211,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1.9711172000000001,,,100.0,10.0,0.13,100.0,35.78,40.9,30.0521126,0.0,0.00664,0.0,100.0
2304498,Culex Bunyavirus 1,"",1,2304498,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,0.9855586000000001,,,100.0,5.0,0.065,100.0,39.6818,27.8,-0.591544,0.0,0.00332,0.0,100.0
1922926,Hubei mosquito virus 2,"",1,1922926,-200,-300,Viruses,0,1.0,0.013,100.0,84.0,144.0,54.8239098,0.0,0.8798595,0.00066,0.0,100.0,2.0,0.026,100.0,54.0335,39.5,153.7382813,0.0,0.00133,0.0,100.0
1903720,Bacilli bacterium,"",1,1903720,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.78844688,,,100.0,4.0,0.052,100.0,40.9422,50.75,76.2161026,0.0,0.00266,0.0,100.0
1758883,Imjin River virus 1,"",1,1758883,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,0.39422344,,,100.0,2.0,0.026,100.0,65.079,63.0,19.642065,0.0,0.00133,0.0,100.0
1923660,Wenzhou sobemo-like virus 4,"",1,1923660,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,0.39422344,,,100.0,2.0,0.026,100.0,86.813,91.0,53.1972275,0.0,0.00133,0.0,100.0
1617414,Chloroflexi bacterium OLB13,"",1,1617414,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.2912255542173478,,,3.8723866,38.0,0.496,3.8723866,35.2817,38.7895,7.5604029,0.0,0.02523,0.025589,3.8723866
