tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
4107,Solanum,"",2,-100,4107,4070,Eukaryota,0,2.0,27.838,6.2840421,100.0,146.0,87.7447281,0.0,34106088.258,0.14286,1.9314704,99.0,252.0,3507.697,99.0,98.3692,405.147,307.6526489,0.0,18.0,0.2863106,99.0
4081,Solanum lycopersicum,tomato,1,4081,4107,4070,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,34106088.258,,,99.0,250.0,3479.858,99.0,98.529,408.0,307.6526489,0.0,17.85714,0.0640412,99.0
28526,Solanum pennellii,"",1,28526,4107,4070,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,272840.238,,,99.0,2.0,27.838,99.0,78.4,48.5,307.6526489,0.0,0.14286,0.1074689,99.0
4113,Solanum tuberosum,potato,1,4113,4107,4070,Eukaryota,0,2.0,27.838,62.1923783,100.0,146.0,87.7447281,0.0,10879.633896204256,0.14286,0.1949132,62.1923783,0,0,-100,0.0,0.0,0.0,0.0,,,62.1923783
586,Providencia,"",2,-100,586,1903414,Bacteria,0,250.0,3479.858,99.0,99.778,1354.0,307.6526489,0.0,34106088.258,17.85714,0.4932917,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
587,Providencia rettgeri,"",1,587,586,1903414,Bacteria,0,250.0,3479.858,99.0,99.778,1354.0,307.6526489,0.0,34106088.258,17.85714,0.1285724,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
9605,Homo,"",2,-100,9605,9604,Eukaryota,0,72.0,1002.199,100.0,99.4311,162.236,93.1703033,0.0,10857150.0,5.14286,0.0,100.0,6.0,83.516,100.0,75.5147,56.3333,119.2288437,0.0,0.42857,0.0,100.0
9606,Homo sapiens,human,1,9606,9605,9604,Eukaryota,0,72.0,1002.199,100.0,99.4311,162.236,93.1703033,0.0,10857150.0,5.14286,0.0,100.0,6.0,83.516,100.0,75.5147,56.3333,119.2288437,0.0,0.42857,0.0,100.0
2093,Mycoplasma,"",2,-100,2093,2092,Bacteria,0,79.0,1099.635,99.0,100.0,1254.0,307.6526489,0.0,10777522.635,5.64286,0.369615,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
2102,Mycoplasma mycoides,"",1,2102,2093,2092,Bacteria,0,79.0,1099.635,99.0,100.0,1254.0,307.6526489,0.0,10777522.635,5.64286,0.004491,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
10088,Mus,"",2,-100,10088,10066,Eukaryota,0,26.0,361.905,100.0,99.8681,189.846,105.3429031,0.0,3758239.9999999995,1.85714,0.0,100.0,1.0,13.919,100.0,100.0,49.0,307.6526489,0.0,0.07143,0.0,100.0
10090,Mus musculus,house mouse,1,10090,10088,10066,Eukaryota,0,26.0,361.905,100.0,99.8681,189.846,105.3429031,0.0,3758239.9999999995,1.85714,0.0,100.0,1.0,13.919,100.0,100.0,49.0,307.6526489,0.0,0.07143,0.0,100.0
3246,Selaginella,"",2,-100,3246,3245,Eukaryota,0,5.0,69.597,99.0,92.218,257.0,98.5833588,0.0,682120.1969999999,0.35714,0.0073383,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
88036,Selaginella moellendorffii,"",1,88036,3246,3245,Eukaryota,0,5.0,69.597,99.0,92.218,257.0,98.5833588,0.0,682120.1969999999,0.35714,0.0051995,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
1866885,Mycolicibacterium,"",2,-100,1866885,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,556770.0,,,100.0,6.0,83.516,100.0,81.5277,36.5,113.2316513,0.0,0.42857,0.0,100.0
2185272,Mycolicibacterium sp. NCC Tsukiji,"",1,2185272,1866885,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,556770.0,,,100.0,4.0,55.677,100.0,78.125,24.75,154.1986847,0.0,0.28571,0.0,100.0
280871,Mycolicibacterium llatzerense,"",1,280871,1866885,1762,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,8299.83261042,,,2.9814759,2.0,27.838,2.9814759,88.333,60.0,31.2975693,0.0,0.14286,2.6895342,2.9814759
9922,Capra,"",2,-100,9922,9895,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,556770.0,,,100.0,4.0,55.677,100.0,100.0,59.0,35.3757172,0.0,0.28571,0.0,100.0
9925,Capra hircus,goat,1,9925,9922,9895,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,556770.0,,,100.0,4.0,55.677,100.0,100.0,59.0,35.3757172,0.0,0.28571,0.0,100.0
195164,Agrilus,"",2,-100,195164,50527,Eukaryota,0,4.0,55.677,99.0,100.0,146.75,88.2629471,0.0,545690.277,0.28571,0.0017292,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
224129,Agrilus planipennis,emerald ash borer,1,224129,195164,50527,Eukaryota,0,4.0,55.677,99.0,100.0,146.75,88.2629471,0.0,545690.277,0.28571,0.0017292,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
160150,Liposcelis,"",2,-100,160150,160149,Eukaryota,0,5.0,69.597,99.0,90.76,192.0,65.6818695,0.0,545690.277,0.35714,0.0129332,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
209926,Liposcelis decolor,"",1,209926,160150,160149,Eukaryota,0,4.0,55.677,99.0,89.1,211.0,66.315155,0.0,545690.277,0.28571,0.0024241,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
948452,Liposcelis pearmani,"",1,948452,160150,160149,Eukaryota,0,1.0,13.919,100.0,97.4,116.0,63.1487427,0.0,137798.1,0.07143,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
6333,Trichinella,"",2,-100,6333,6332,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,450482.52703350596,,,32.690551,21.0,292.308,32.690551,87.5231,36.7143,166.814682,0.0,1.5,2.7718313,32.690551
6337,Trichinella pseudospiralis,"",1,6337,6333,6332,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,450482.52703350596,,,99.0,10.0,139.194,99.0,78.9472,36.2,72.9924622,0.0,0.71429,0.1150655,99.0
181606,Trichinella sp. T9,"",1,181606,6333,6332,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,180191.068994673,,,99.0,4.0,55.677,99.0,100.0,45.75,307.6526489,0.0,0.28571,0.0160002,99.0
45882,Trichinella britovi,"",1,45882,6333,6332,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,45046.958157531,,,99.0,1.0,13.919,99.0,100.0,49.0,307.6526489,0.0,0.07143,0.0171821,99.0
990121,Trichinella patagoniensis,"",1,990121,6333,6332,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,25037.721321937115,,,9.1707082,6.0,83.516,9.1707082,91.419,29.5,205.8200684,0.0,0.42857,2.583164,9.1707082
9394,Tupaia,"",2,-100,9394,9393,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,417580.0,,,100.0,3.0,41.758,100.0,61.946,24.6667,102.7187576,0.0,0.21429,0.0,100.0
246437,Tupaia chinensis,Chinese tree shrew,1,246437,9394,9393,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,417580.0,,,100.0,3.0,41.758,100.0,61.946,24.6667,102.7187576,0.0,0.21429,0.0,100.0
