tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
12137,Sobemovirus,"",2,-100,12137,2169577,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,14073150.0,100.0,105709.0,1407.315,100.0,84.0884,439.977,307.6351929,0.0,31.3874,0.0,100.0
2315808,Yongsan sobemo-like virus 1,"",1,2315808,12137,2169577,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,14073150.0,100.0,105709.0,1407.315,100.0,84.0884,439.977,307.6351929,0.0,31.3874,0.0,100.0
7174,Culex,"",2,-100,7174,7157,Eukaryota,0,11959.0,159.211,18.2482326,86.6348,714.146,133.8232269,0.0,9644903.269529039,99.0,74716.0,994.702,99.0,56.1513,117.926,60.4780197,0.0,22.18488,0.0298837,99.0
7176,Culex quinquefasciatus,southern house mosquito,1,7176,7174,7157,Eukaryota,0,8115.0,108.035,12.2864361,83.3599,897.374,123.1473618,0.0,9644903.269529039,99.0,73732.0,981.602,99.0,55.9643,117.984,60.2769852,0.0,21.8927,0.0279299,99.0
7175,Culex pipiens,northern house mosquito,1,7175,7174,7157,Eukaryota,0,1121.0,14.924,99.0,86.0933,185.076,51.4109955,0.0,148307.5067089176,99.0,930.0,12.381,99.0,71.5723,117.956,77.6120453,0.0,0.27614,0.0019538,99.0
7177,Culex tarsalis,"",1,7177,7174,7157,Eukaryota,0,2721.0,36.224,100.0,96.6251,386.09,199.6747894,0.0,73210.59777024,100.0,54.0,0.718,100.0,45.8722,38.5556,39.8858032,0.0,0.01603,0.0,100.0
7178,Culex tritaeniorhynchus,"",1,7178,7174,7157,Eukaryota,0,1.0,0.013,100.0,89.1,119.0,51.4814873,0.0,23.72270238,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
42433,Culex torrentium,"",1,42433,7174,7157,Eukaryota,0,1.0,0.013,100.0,83.7,141.0,52.7695503,0.0,23.72270238,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
7158,Aedes,"",2,-100,7158,7157,Eukaryota,0,433.0,5.764,35.2173633,80.7023,330.247,50.3500061,0.0,2442211.1220658235,99.0,28071.0,373.712,99.0,48.9558,119.313,39.6399918,0.0,8.33492,0.0746694,99.0
7160,Aedes albopictus,Asian tiger mosquito,1,7160,7158,7157,Eukaryota,0,129.0,1.717,99.0,84.2406,144.597,45.836422,0.0,2442211.1220658235,99.0,18671.0,248.569,99.0,49.0012,136.14,42.4925652,0.0,5.54384,0.06689,99.0
7159,Aedes aegypti,yellow fever mosquito,1,7159,7158,7157,Eukaryota,0,304.0,4.047,99.0,79.2009,409.026,52.2653122,0.0,1240636.485258235,99.0,9400.0,125.143,99.0,48.8657,85.8896,33.9739838,0.0,2.79107,0.0077793,99.0
166331,Onthophagus,"",2,-100,166331,7055,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,416758.122,99.0,3194.0,42.522,99.0,19.9017,102.084,-0.1611722,0.0,0.94837,0.0194556,99.0
166361,Onthophagus taurus,"",1,166361,166331,7055,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,416758.122,99.0,3194.0,42.522,99.0,19.9017,102.084,-0.1611722,0.0,0.94837,0.0194556,99.0
-200699189,Non-genus-specific reads in family Iflaviridae,,2,-100,-200699189,699189,Viruses,0,1195.0,15.909,99.0,99.077,9627.44,306.0234375,0.0,324086.4,99.0,1406.0,18.718,99.0,90.4576,2646.17,260.966095,0.0,0.41747,0.0048075,99.0
2304480,Culex Iflavi-like virus 4,"",1,2304480,-200699189,699189,Viruses,0,1195.0,15.909,100.0,99.077,9627.44,306.0234375,0.0,324086.4,100.0,1264.0,16.827,100.0,96.2464,2939.32,290.2694397,0.0,0.37531,0.0,100.0
2304477,Culex Iflavi-like virus 1,"",1,2304477,-200699189,699189,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,18711.0,100.0,142.0,1.89,100.0,38.9299,36.7887,0.1251696,0.0,0.04216,0.0,100.0
7164,Anopheles,"",2,-100,7164,7157,Eukaryota,0,22.0,0.292,2.7037441,83.7727,118.864,41.9772606,0.0,287053.82258779026,99.0,4399.0,58.564,99.0,43.178,71.3146,14.9641504,0.0,1.30616,0.0071156,99.0
7165,Anopheles gambiae,African malaria mosquito,1,7165,7164,7157,Eukaryota,0,22.0,0.292,2.7037441,83.7727,118.864,41.9772606,0.0,287053.82258779026,99.0,2200.0,29.288,99.0,40.3815,56.3495,8.3255262,0.0,0.65323,0.0042246,99.0
43151,Anopheles darlingi,"",1,43151,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,179926.758,99.0,1379.0,18.358,99.0,47.9623,76.6621,18.9903049,0.0,0.40946,0.0012993,99.0
74873,Anopheles sinensis,"",1,74873,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,105164.73000000001,99.0,806.0,10.73,99.0,42.508,102.998,25.0717602,0.0,0.23932,0.0015917,99.0
7173,Anopheles arabiensis,"",1,7173,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,1049.3999999999999,100.0,8.0,0.106,100.0,47.4478,99.0,62.4635353,0.0,0.00238,0.0,100.0
30066,Anopheles merus,"",1,30066,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,386.1,100.0,3.0,0.039,100.0,52.9193,36.0,102.6711884,0.0,0.00089,0.0,100.0
139723,Anopheles culicifacies,"",1,139723,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,386.1,100.0,3.0,0.039,100.0,53.5893,37.0,102.6500473,0.0,0.00089,0.0,100.0
