tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
-200699189,Non-genus-specific reads in family Iflaviridae,,2,-100,-200699189,699189,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,3109223.6999999997,99.0,39765.0,314.063,99.0,34.2366,1997.5,307.5752563,0.0,12.32473,0.0048075,99.0
1807798,Kinkell virus,"",1,1807798,-200699189,699189,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,3109223.6999999997,100.0,39765.0,314.063,100.0,34.2366,1997.5,307.5752563,0.0,12.32473,0.0,100.0
1884455,Anphevirus,"",2,-100,1884455,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,2400910.0,100.0,30412.0,240.193,100.0,45.3308,2007.04,306.4259949,0.0,9.42587,0.0,100.0
2230910,Aedes anphevirus,"",1,2230910,1884455,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,2400910.0,100.0,30399.0,240.091,100.0,45.3356,2007.88,306.5573425,0.0,9.42184,0.0,100.0
1884460,Xincheng anphevirus,"",1,1884460,1884455,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,1019.9999999999999,100.0,13.0,0.102,100.0,34.2168,31.3077,-0.6780179,0.0,0.00403,0.0,100.0
7158,Aedes,"",2,-100,7158,7157,Eukaryota,0,472.0,3.727,22.6382005,84.5082,124.858,44.9936905,0.0,1782518.167880505,99.0,40180.0,317.341,99.0,47.7979,65.4364,40.4141998,0.0,12.45335,0.0746694,99.0
7160,Aedes albopictus,Asian tiger mosquito,1,7160,7158,7157,Eukaryota,0,252.0,1.99,99.0,84.5352,126.107,46.1075211,0.0,1782518.167880505,99.0,22970.0,181.416,99.0,47.6486,56.4026,36.0176392,0.0,7.1193,0.06689,99.0
7159,Aedes aegypti,yellow fever mosquito,1,7159,7158,7157,Eukaryota,0,217.0,1.713,43.4010917,84.4986,123.47,43.7307205,0.0,1333874.1852409057,99.0,17210.0,135.924,99.0,47.9972,77.4937,46.2822456,0.0,5.33405,0.0077793,99.0
1397682,Aedes bromeliae,"",1,1397682,7158,7157,Eukaryota,0,2.0,0.015,100.0,80.7,109.0,33.6777802,0.0,33.957300749999995,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
28624,Aedes atropalpus,rock-pool mosquito,1,28624,7158,7157,Eukaryota,0,1.0,0.007,100.0,87.4,143.0,61.004364,0.0,15.84674035,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
7174,Culex,"",2,-100,7174,7157,Eukaryota,0,231.0,1.824,-0.1071433,84.4862,125.628,44.2071037,0.0,1178766.2485187931,99.0,15292.0,120.776,99.0,46.4916,62.1922,34.46035,0.0,4.73959,0.0298837,99.0
7176,Culex quinquefasciatus,southern house mosquito,1,7176,7174,7157,Eukaryota,0,222.0,1.753,-0.1143699,84.4541,126.032,44.2330246,0.0,1178766.2485187931,99.0,15228.0,120.27,99.0,46.443,62.2404,34.1587868,0.0,4.71975,0.0279299,99.0
946124,Culex pipiens complex sp. YL-2011,"",1,946124,7174,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,1168.2,100.0,15.0,0.118,100.0,34.3533,51.6,40.9517288,0.0,0.00465,0.0,100.0
7175,Culex pipiens,northern house mosquito,1,7175,7174,7157,Eukaryota,0,6.0,0.047,0.8981329,84.1667,111.833,39.9607353,0.0,816.7434468670692,24.9241333,42.0,0.331,24.9241333,62.6457,46.9524,123.944046,0.0,0.01302,0.0019538,24.9241333
7177,Culex tarsalis,"",1,7177,7174,7157,Eukaryota,0,1.0,0.007,100.0,87.2,117.0,47.3665314,0.0,465.37500031,100.0,6.0,0.047,100.0,78.2013,75.0,111.6792221,0.0,0.00186,0.0,100.0
163000,Culex palpalis,"",1,163000,7174,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,69.3,100.0,1.0,0.007,100.0,100.0,50.0,307.6526489,0.0,0.00031,0.0,100.0
7178,Culex tritaeniorhynchus,"",1,7178,7174,7157,Eukaryota,0,1.0,0.007,100.0,86.0,150.0,61.6777802,0.0,0.07500031,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
182211,Culex annulus,"",1,182211,7174,7157,Eukaryota,0,1.0,0.007,100.0,89.3,103.0,43.3010292,0.0,0.07500031,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
174825,Culiseta,"",2,-100,174825,7157,Eukaryota,0,7567.0,59.764,100.0,97.1378,330.224,157.3834381,0.0,598890.0,100.0,47.0,0.371,100.0,73.742,55.0851,155.8634491,0.0,0.01457,0.0,100.0
332058,Culiseta annulata,"",1,332058,174825,7157,Eukaryota,0,7540.0,59.55,100.0,97.1576,331.037,157.7951355,0.0,598890.0,100.0,43.0,0.339,100.0,71.7296,55.6977,141.7435303,0.0,0.01333,0.0,100.0
704160,Culiseta inornata,"",1,704160,174825,7157,Eukaryota,0,12.0,0.094,100.0,93.7173,126.75,53.0703812,0.0,1250.0,100.0,4.0,0.031,100.0,95.375,48.5,307.6526489,0.0,0.00124,0.0,100.0
329109,Culiseta melanura,"",1,329109,174825,7157,Eukaryota,0,15.0,0.118,100.0,89.9067,84.3333,33.8811264,0.0,1180.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
