tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
-200186766,Non-genus-specific reads in family Narnaviridae,,2,-100,-200186766,186766,Viruses,0,21964.0,220.199,100.0,96.1961,3021.94,307.5613403,0.0,4404780.0,24.57538,0.0,100.0,21972.0,220.279,100.0,95.5944,1044.26,307.6526489,0.0,24.58433,0.0,100.0
1628188,Narnaviridae environmental sample,"",1,1628188,-200186766,186766,Viruses,0,21964.0,220.199,100.0,96.1961,3021.94,307.5613403,0.0,4404780.0,24.57538,0.0,100.0,21972.0,220.279,100.0,95.5944,1044.26,307.6526489,0.0,24.58433,0.0,100.0
7158,Aedes,"",2,-100,7158,7157,Eukaryota,0,141.0,1.413,8.3484692,85.6555,128.447,47.191452,0.0,2309930.6895799604,0.15776,0.0610951,99.0,46734.0,468.529,99.0,36.4486,100.636,16.1726131,0.0,52.29038,0.0746694,99.0
7159,Aedes aegypti,yellow fever mosquito,1,7159,7158,7157,Eukaryota,0,49.0,0.491,12.347003,84.9367,120.184,44.8134842,0.0,2309930.6895799604,0.05483,0.0051368,99.0,23508.0,235.678,99.0,37.1349,114.602,22.0151024,0.0,26.30295,0.0077793,99.0
7160,Aedes albopictus,Asian tiger mosquito,1,7160,7158,7157,Eukaryota,0,92.0,0.922,99.0,86.0383,132.848,48.4579811,0.0,2282934.6825716374,0.10294,0.0013622,99.0,23226.0,232.851,99.0,35.7539,86.501,10.2591867,0.0,25.98742,0.06689,99.0
953,Wolbachia,"",2,-100,953,942,Bacteria,0,16208.0,162.492,99.0,99.7062,676.946,282.7503662,0.0,1612972.7459999998,18.13503,0.0450411,99.0,9399.0,94.229,99.0,95.5589,56.5025,55.5551491,0.0,10.51648,0.0317862,99.0
263437,Wolbachia endosymbiont of Culex quinquefasciatus,"",1,263437,953,942,Bacteria,0,15964.0,160.046,99.0,99.8011,683.481,285.3887024,0.0,1612972.7459999998,17.86202,0.0028329,100.0,447.0,4.481,100.0,89.3005,89.9687,150.3295288,0.0,0.50015,0.0,100.0
307502,Wolbachia endosymbiont of Drosophila ananassae,"",1,307502,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,676612.0349999999,,,99.0,6886.0,69.035,99.0,97.6749,42.9999,21.738163,0.0,7.7047,0.0003155,99.0
955,Wolbachia pipientis,"",1,955,953,942,Bacteria,0,31.0,0.31,14.5071231,98.392,484.645,201.7316895,0.0,87399.695607939,0.03469,0.0039943,99.0,885.0,8.872,99.0,88.4251,101.426,156.5765533,0.0,0.99022,0.0076381,99.0
329647,Wolbachia endosymbiont of Culex molestus,"",1,329647,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,17920.663206088502,,,78.5322343,230.0,2.305,78.5322343,96.1113,86.9826,111.866539,0.0,0.25735,0.0031792,78.5322343
77038,Wolbachia endosymbiont of Drosophila simulans,"",1,77038,953,942,Bacteria,0,65.0,0.651,23.5838093,95.463,212.554,107.9011154,0.0,17828.8169255757,0.07273,0.0070634,99.0,166.0,1.664,99.0,86.8471,76.9036,143.2353668,0.0,0.18574,0.0019725,99.0
1605993,Wolbachia endosymbiont of Dactylopius coccus,"",1,1605993,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,14780.7,,,100.0,149.0,1.493,100.0,96.7778,135.02,173.5634766,0.0,0.16672,0.0,100.0
215173,Wolbachia endosymbiont of Bemisia tabaci,"",1,215173,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,11711.7,,,100.0,118.0,1.183,100.0,94.2273,85.6441,118.5193634,0.0,0.13203,0.0,100.0
125593,Wolbachia endosymbiont of Trichogramma pretiosum,"",1,125593,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,8830.8,,,100.0,89.0,0.892,100.0,77.9846,62.0899,153.3580933,0.0,0.09958,0.0,100.0
180837,Wolbachia endosymbiont of Nasonia vitripennis,"",1,180837,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,8632.8,,,100.0,87.0,0.872,100.0,95.9715,87.6437,177.8192596,0.0,0.09734,0.0,100.0
116598,Wolbachia endosymbiont of Diaphorina citri,"",1,116598,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,7434.9,,,100.0,75.0,0.751,100.0,91.0985,62.1067,151.5411224,0.0,0.08392,0.0,100.0
368602,Wolbachia endosymbiont of Laodelphax striatella,"",1,368602,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,7335.9,,,100.0,74.0,0.741,100.0,90.0841,80.3243,171.1811066,0.0,0.0828,0.0,100.0
526952,Wolbachia endosymbiont of Bryobia sarothamni,"",1,526952,953,942,Bacteria,0,62.0,0.621,100.0,99.606,254.0,129.3705902,0.0,6147.9,0.06937,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
263438,Wolbachia endosymbiont of Culex pipiens molestus,"",1,263438,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,3564.0,,,100.0,36.0,0.36,100.0,79.775,75.3889,81.6466599,0.0,0.04028,0.0,100.0
118728,Wolbachia endosymbiont of Cylisticus convexus,"",1,118728,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,3366.0000000000005,,,100.0,34.0,0.34,100.0,97.1172,114.471,182.5723724,0.0,0.03804,0.0,100.0
169402,Wolbachia endosymbiont of Folsomia candida,"",1,169402,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,3267.0,,,100.0,33.0,0.33,100.0,100.0,129.485,97.876091,0.0,0.03692,0.0,100.0
96496,Wolbachia endosymbiont of Wuchereria bancrofti,"",1,96496,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1881.0,,,100.0,19.0,0.19,100.0,50.0831,43.5263,53.5757217,0.0,0.02126,0.0,100.0
1620420,Wolbachia endosymbiont of Operophtera brumata,"",1,1620420,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1881.0,,,100.0,19.0,0.19,100.0,81.2264,48.8421,186.4377136,0.0,0.02126,0.0,100.0
190193,Wolbachia endosymbiont of Cadra cautella,"",1,190193,953,942,Bacteria,0,6.0,0.06,9.6298115,99.1,149.333,88.1989288,0.0,1740.2010803100002,0.00671,0.0006683,100.0,17.0,0.17,100.0,99.3419,168.412,125.4544067,0.0,0.01902,0.0,100.0
