tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
4107,Solanum,"",2,-100,4107,4070,Eukaryota,0,18.0,92.16,21.8863695,98.187,386.0,307.6526489,0.0,79487090.10000001,0.19149,1.9314704,99.0,1584.0,8110.1,99.0,98.529,408.0,307.6526489,0.0,16.85106,0.2863106,99.0
4081,Solanum lycopersicum,tomato,1,4081,4107,4070,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,79487090.10000001,,,99.0,1584.0,8110.1,99.0,98.529,408.0,307.6526489,0.0,16.85106,0.0640412,99.0
28526,Solanum pennellii,"",1,28526,4107,4070,Eukaryota,0,18.0,92.16,99.0,98.187,386.0,307.6526489,0.0,199687.73349888,0.19149,0.3152534,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
586,Providencia,"",2,-100,586,1903414,Bacteria,0,1584.0,8110.1,99.0,99.778,1354.0,307.6526489,0.0,79487090.10000001,16.85106,0.4932917,99.0,3.0,15.36,0.8670261,80.0,40.0,18.9706154,0.0,0.03191,5.6306515,99.0
587,Providencia rettgeri,"",1,587,586,1903414,Bacteria,0,1584.0,8110.1,99.0,99.778,1354.0,307.6526489,0.0,79487090.10000001,16.85106,0.1285724,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
588,Providencia stuartii,"",1,588,586,1903414,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,13.067365915241625,,,0.9812161,3.0,15.36,0.9812161,80.0,40.0,18.9706154,0.0,0.03191,5.115706,0.9812161
10088,Mus,"",2,-100,10088,10066,Eukaryota,0,632.0,3235.848,100.0,99.8805,1393.53,287.2761841,0.0,32972880.0,6.7234,0.0,100.0,12.0,61.44,100.0,90.1515,39.6667,208.7013092,0.0,0.12766,0.0,100.0
10090,Mus musculus,house mouse,1,10090,10088,10066,Eukaryota,0,632.0,3235.848,100.0,99.8805,1393.53,287.2761841,0.0,32972880.0,6.7234,0.0,100.0,12.0,61.44,100.0,90.1515,39.6667,208.7013092,0.0,0.12766,0.0,100.0
9605,Homo,"",2,-100,9605,9604,Eukaryota,0,250.0,1280.003,100.0,99.4946,166.676,94.660881,0.0,13260830.0,2.65957,0.0,100.0,9.0,46.08,100.0,85.3019,43.8889,213.6128082,0.0,0.09574,0.0,100.0
9606,Homo sapiens,human,1,9606,9605,9604,Eukaryota,0,250.0,1280.003,100.0,99.4946,166.676,94.660881,0.0,13260830.0,2.65957,0.0,100.0,9.0,46.08,100.0,85.3019,43.8889,213.6128082,0.0,0.09574,0.0,100.0
1847,Pseudonocardia,"",2,-100,1847,2070,Bacteria,0,177.0,906.242,97.4915654,94.8639,694.904,276.6677246,0.0,8647911.120571548,1.88298,4.3932328,97.4915654,2.0,10.24,1.4137573,92.85,49.0,307.6526489,0.0,0.02128,2.1483641,97.4915654
240495,Pseudonocardia dioxanivorans,"",1,240495,1847,2070,Bacteria,0,175.0,896.002,99.0,94.9458,701.857,279.4632263,0.0,8647911.120571548,1.8617,0.8806663,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
2074,Pseudonocardia autotrophica,"",1,2074,1847,2070,Bacteria,0,2.0,10.24,99.0,87.7,86.5,32.0630493,0.0,98833.049339904,0.02128,0.0045117,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
1848,Pseudonocardia thermophila,"",1,1848,1847,2070,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,507.4171426224916,,,35.0501853,2.0,10.24,35.0501853,92.85,49.0,307.6526489,0.0,0.02128,0.0930519,35.0501853
1612157,Pararhodospirillum,"",2,-100,1612157,41295,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,6741988.002571804,,,54.1546015,449.0,2298.885,54.1546015,67.4517,110.813,43.0165215,0.0,4.7766,21.2413387,54.1546015
1084,Pararhodospirillum photometricum,"",1,1084,1612157,41295,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,6741988.002571804,,,54.1546015,449.0,2298.885,54.1546015,67.4517,110.813,43.0165215,0.0,4.7766,21.2413387,54.1546015
1279,Staphylococcus,"",2,-100,1279,90964,Bacteria,0,891.0,4561.931,10.7548444,99.8802,774.294,300.4361267,0.0,4776343.512911967,9.47872,145.663269,10.7548444,795.0,4070.41,10.6932706,91.2312,100.938,67.6315918,0.0,8.45745,137.4212952,10.7548444
1292,Staphylococcus warneri,"",1,1292,1279,90964,Bacteria,0,875.0,4480.011,99.0,99.8849,785.282,304.1418762,0.0,4776343.512911967,9.30851,1.0106895,99.0,7.0,35.84,16.5512466,100.0,69.5714,162.9768066,0.0,0.07447,0.9558276,99.0
46127,Staphylococcus felis,"",1,46127,1279,90964,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1273751.3513074482,,,99.0,235.0,1203.203,99.0,84.211,76.0,39.3487206,0.0,2.5,0.0075207,99.0
1280,Staphylococcus aureus,"",1,1280,1279,90964,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,361218.71085840877,,,12.4249383,531.0,2718.726,12.4249383,94.0088,114.452,74.1199341,0.0,5.64894,71.8808441,12.4249383
29378,Staphylococcus arlettae,"",1,29378,1279,90964,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,32521.230010368003,,,99.0,6.0,30.72,99.0,87.5,40.0,20.073143,0.0,0.06383,0.0380689,99.0
1295,Staphylococcus schleiferi,"",1,1295,1279,90964,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,2614.3588171232946,,,47.7512424,1.0,5.12,47.7512424,100.0,49.0,307.6526489,0.0,0.01064,0.0258531,47.7512424
45972,Staphylococcus pasteuri,"",1,45972,1279,90964,Bacteria,0,2.0,10.24,4.617087,100.0,150.0,90.4814835,0.0,934.3122530515628,0.02128,1.1014172,7.7778596,1.0,5.12,7.7778596,100.0,49.0,307.6526489,0.0,0.01064,0.2997613,7.7778596
1283,Staphylococcus haemolyticus,"",1,1283,1279,90964,Bacteria,0,6.0,30.72,0.8581678,99.3483,212.333,110.6237411,0.0,745.1409261976999,0.06383,5.4998622,2.1078343,4.0,20.48,2.1078343,100.0,80.5,52.3425407,0.0,0.04255,2.1500154,2.1078343
1282,Staphylococcus epidermidis,"",1,1282,1279,90964,Bacteria,0,8.0,40.96,-0.0571855,99.7375,150.0,89.9684982,0.0,438.2650594229555,0.08511,47.2735023,0.8465026,10.0,51.2,0.8465026,99.56,46.5,307.6526489,0.0,0.10638,16.7702351,0.8465026
46944,Sassafras,"",2,-100,46944,3433,Eukaryota,0,67.0,343.04,99.0,96.3983,482.761,301.0470886,0.0,3362135.04,0.71277,0.0618625,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
46945,Sassafras albidum,"",1,46945,46944,3433,Eukaryota,0,67.0,343.04,99.0,96.3983,482.761,301.0470886,0.0,3362135.04,0.71277,0.0618625,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
15367,Brachypodium,false bromes,2,-100,15367,4479,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,3261772.8000000003,,,99.0,65.0,332.8,99.0,90.0,160.0,96.5086365,0.0,0.69149,0.2039414,99.0
15368,Brachypodium distachyon,stiff brome,1,15368,15367,4479,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,3261772.8000000003,,,99.0,65.0,332.8,99.0,90.0,160.0,96.5086365,0.0,0.69149,0.2039414,99.0
63797,Gomortega,"",2,-100,63797,63796,Eukaryota,0,53.0,271.36,99.0,99.2997,337.283,278.3752747,0.0,2659599.3600000003,0.56383,0.0089525,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
63806,Gomortega keule,"",1,63806,63797,63796,Eukaryota,0,53.0,271.36,99.0,99.2997,337.283,278.3752747,0.0,2659599.3600000003,0.56383,0.0078304,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
66655,Durio,"",2,-100,66655,3629,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,2308331.52,,,99.0,46.0,235.52,99.0,95.614,114.0,77.3925476,0.0,0.48936,0.2588903,99.0
66656,Durio zibethinus,"",1,66656,66655,3629,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,2308331.52,,,99.0,46.0,235.52,99.0,95.614,114.0,77.3925476,0.0,0.48936,0.2588903,99.0
3887,Pisum,"",2,-100,3887,3803,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,2107607.04,,,99.0,42.0,215.04,99.0,80.6105,51.7619,22.2579575,0.0,0.44681,0.2818412,99.0
3888,Pisum sativum,pea,1,3888,3887,3803,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,2107607.04,,,99.0,42.0,215.04,99.0,80.6105,51.7619,22.2579575,0.0,0.44681,0.2809772,99.0
13552,Gyrocarpus,"",2,-100,13552,22009,Eukaryota,0,34.0,174.08,99.0,92.895,380.0,153.9625702,0.0,1706158.08,0.3617,0.0071299,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
63807,Gyrocarpus americanus,"",1,63807,13552,22009,Eukaryota,0,34.0,174.08,99.0,92.895,380.0,153.9625702,0.0,1706158.08,0.3617,0.0071299,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
1386,Bacillus,"",2,-100,1386,186817,Bacteria,0,23.0,117.76,6.618253,94.4922,219.87,96.3719254,0.0,1523287.2834575153,0.24468,9.4069986,19.6419283,169.0,865.282,19.6419283,83.0468,89.4497,65.6670074,0.0,1.79787,25.0485859,19.6419283
293386,Bacillus stratosphericus,"",1,293386,1386,186817,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1523287.2834575153,,,99.0,153.0,783.362,99.0,82.8026,92.4118,49.5306549,0.0,1.62766,0.8376651,99.0
