tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
7158,Aedes,"",2,-100,7158,7157,Eukaryota,0,10343.0,250.818,99.0,83.1568,235.719,49.4370499,0.0,26567551.098,2.04861,0.0610951,99.0,203858.0,4943.574,99.0,62.4007,181.369,87.0249786,0.0,40.37752,0.0746694,99.0
7159,Aedes aegypti,yellow fever mosquito,1,7159,7158,7157,Eukaryota,0,5290.0,128.282,99.0,83.1249,249.083,49.4378967,0.0,26567551.098,1.04777,0.0051368,99.0,106491.0,2582.416,99.0,61.4532,199.889,87.5024414,0.0,21.09234,0.0077793,99.0
7160,Aedes albopictus,Asian tiger mosquito,1,7160,7158,7157,Eukaryota,0,4989.0,120.983,99.0,83.2684,215.769,49.1829109,0.0,24321524.535000004,0.98816,0.0013622,99.0,97342.0,2360.552,99.0,63.439,161.139,86.4972534,0.0,19.28023,0.06689,99.0
28624,Aedes atropalpus,rock-pool mosquito,1,28624,7158,7157,Eukaryota,0,39.0,0.945,100.0,72.745,1042.0,82.3605118,0.0,12236.4,0.00772,0.0,100.0,12.0,0.291,100.0,77.9671,71.3333,199.6474152,0.0,0.00238,0.0,100.0
1397682,Aedes bromeliae,"",1,1397682,7158,7157,Eukaryota,0,24.0,0.582,100.0,83.8542,130.75,48.2971497,0.0,7919.999999999999,0.00475,0.0,100.0,9.0,0.218,100.0,26.087,69.0,-0.1760913,0.0,0.00178,0.0,100.0
55967,Aedes togoi,"",1,55967,7158,7157,Eukaryota,0,1.0,0.024,100.0,84.2,146.0,56.187088,0.0,1197.9,0.0002,0.0,100.0,4.0,0.097,100.0,53.5057,32.5,76.1730881,0.0,0.00079,0.0,100.0
7174,Culex,"",2,-100,7174,7157,Eukaryota,0,5513.0,133.69,15.271827,82.8043,488.426,107.3708572,0.0,16865615.560600232,1.09194,2.7426937,99.0,71319.0,1729.492,99.0,63.9472,159.449,90.6077805,0.0,14.12593,0.0298837,99.0
7176,Culex quinquefasciatus,southern house mosquito,1,7176,7174,7157,Eukaryota,0,5115.0,124.039,14.1537561,82.7613,445.264,94.2311249,0.0,16865615.560600232,1.01311,2.7332158,99.0,70848.0,1718.07,99.0,63.9524,160.126,90.8252411,0.0,14.03264,0.0279299,99.0
7175,Culex pipiens,northern house mosquito,1,7175,7174,7157,Eukaryota,0,373.0,9.045,99.0,83.2119,1100.62,291.1772461,0.0,101609.805846285,0.07388,0.0081413,99.0,370.0,8.972,99.0,61.7303,52.4297,38.6829453,0.0,0.07328,0.0019538,99.0
7177,Culex tarsalis,"",1,7177,7174,7157,Eukaryota,0,24.0,0.582,100.0,85.6264,188.792,54.1309052,0.0,13610.3203314,0.00475,0.0,100.0,53.0,1.285,100.0,66.2779,100.17,89.2705612,0.0,0.0105,0.0,100.0
946124,Culex pipiens complex sp. YL-2011,"",1,946124,7174,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,5999.4,,,100.0,25.0,0.606,100.0,68.6846,35.64,282.9874268,0.0,0.00495,0.0,100.0
