tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
1299308,Quaranjavirus,"",2,-100,1299308,11308,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,419069.99999999994,100.0,1806.0,42.047,100.0,46.0699,676.08,248.9848022,0.0,1.83604,0.0,100.0
1608131,Wuhan Mosquito Virus 6,"",1,1608131,1299308,11308,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,419069.99999999994,100.0,1800.0,41.907,100.0,46.102,678.241,249.8140717,0.0,1.82994,0.0,100.0
1608129,Wuhan Mosquito Virus 4,"",1,1608129,1299308,11308,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,930.0,100.0,4.0,0.093,100.0,37.5,24.0,0.1191864,0.0,0.00407,0.0,100.0
1608128,Wuhan Mosquito Virus 3,"",1,1608128,1299308,11308,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,460.0,100.0,2.0,0.046,100.0,34.286,35.0,0.3665316,0.0,0.00203,0.0,100.0
-200,All taxa with neither family nor genus classification,,2,-100,-200,-300,Uncategorized,0,84366.0,1964.217,0.5162036,91.646,2250.36,230.4594727,0.0,243626.70988797996,1.2173066,92438.0,2152.15,1.2173066,82.2251,633.337,262.2046814,0.0,93.97544,518.2056274,1.2173066
1923660,Wenzhou sobemo-like virus 4,"",1,1923660,-200,-300,Viruses,0,60361.0,1405.33,100.0,98.784,2959.81,307.6364746,0.0,243626.70988797996,100.0,60365.0,1405.423,100.0,99.1509,588.925,307.6526489,0.0,61.369,0.0,100.0
1922926,Hubei mosquito virus 2,"",1,1922926,-200,-300,Viruses,0,23945.0,557.489,100.0,73.6348,467.243,36.2715034,0.0,96581.76049603999,100.0,23924.0,557.0,100.0,50.582,492.462,152.5825348,0.0,24.32191,0.0,100.0
2315803,Yongsan bunyavirus 1,"",1,2315803,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,21916.388026399996,100.0,7733.0,180.04,100.0,48.9618,1428.63,246.3454285,0.0,7.86162,0.0,100.0
1923029,Hubei partiti-like virus 22,"",1,1923029,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,949.37741734,100.0,335.0,7.799,100.0,61.216,477.0,307.6526489,0.0,0.34057,0.0,100.0
487797,Flavobacteria bacterium MS024-3C,"",1,487797,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,7.954512483386151,4.7592997,59.0,1.373,4.7592997,75.806,62.0,26.4854527,0.0,0.05998,0.0918361,4.7592997
2053527,candidate division Zixibacteria bacterium,"",1,2053527,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,2.7998051799999994,100.0,1.0,0.023,100.0,77.1,48.0,307.6526489,0.0,0.00102,0.0,100.0
2053607,Candidatus Rokubacteria bacterium,"",1,2053607,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,2.7998051799999994,100.0,1.0,0.023,100.0,77.3,44.0,307.6526489,0.0,0.00102,0.0,100.0
2172402,Culex picorna-like virus 1,"",1,2172402,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,2.7998051799999994,100.0,1.0,0.023,100.0,95.9,49.0,307.6526489,0.0,0.00102,0.0,100.0
1561004,bacterium 2013Ark19i,"",1,1561004,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.1916097323408706,6.8436809,1.0,0.023,6.8436809,100.0,49.0,307.6526489,0.0,0.00102,0.0003588,6.8436809
1321920,Polyporales sp. 56 OA-2013,"",1,1321920,-200,-300,Eukaryota,0,2.0,0.046,1.2346868,91.2,148.5,71.6197891,0.0,0.029318089467494077,1.2346868,0,0,-100,0.0,0.0,0.0,0.0,,,1.2346868
1797827,Deltaproteobacteria bacterium RBG_13_49_15,"",1,1797827,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.00529771296705096,0.1892172,1.0,0.023,0.1892172,80.0,50.0,307.6526489,0.0,0.00102,0.0126161,0.1892172
166587,uncultured Chloroflexi bacterium,"",1,166587,-200,-300,Bacteria,0,1.0,0.023,-0.2594524,83.3,90.0,28.9586067,0.0,-0.0030803960468987206,-0.2594524,0,0,-100,0.0,0.0,0.0,0.0,,,-0.2594524
171953,uncultured Acidobacteria bacterium,"",1,171953,-200,-300,Bacteria,0,1.0,0.023,-0.3152474,96.4,55.0,23.0,0.0,-0.00374283238372472,-0.3152474,0,0,-100,0.0,0.0,0.0,0.0,,,-0.3152474
155098,uncultured compost bacterium,"",1,155098,-200,-300,Bacteria,0,2.0,0.046,-0.1862988,99.65,150.0,89.7975006,0.0,-0.00442373311684128,-0.1862988,0,0,-100,0.0,0.0,0.0,0.0,,,-0.1862988
1619897,Bacteroidetes bacterium OLB12,"",1,1619897,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00695686351769306,-0.2484767,1.0,0.023,-0.2484767,69.4,49.0,307.6526489,0.0,0.00102,0.2292686,-0.2484767
1970566,Rhodospirillales bacterium 20-64-7,"",1,1970566,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.007027429807449778,-0.2509971,1.0,0.023,-0.2509971,81.6,49.0,307.6526489,0.0,0.00102,0.6293717,-0.2509971
1970575,Sphingobacteriia bacterium 35-36-14,"",1,1970575,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00744043746896712,-0.2657484,1.0,0.023,-0.2657484,76.1,46.0,307.6526489,0.0,0.00102,1.9959271,-0.2657484
156588,uncultured Verrucomicrobia bacterium,"",1,156588,-200,-300,Bacteria,0,4.0,0.093,-0.1600508,96.875,142.75,79.3615189,0.0,-0.007683548320287839,-0.1600508,0,0,-100,0.0,0.0,0.0,0.0,,,-0.1600508
1909294,Rhizobiales bacterium,"",1,1909294,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.00770022579200896,-0.2750272,1.0,0.023,-0.2750272,100.0,40.0,307.6526489,0.0,0.00102,0.2666084,-0.2750272
2026724,Chloroflexi bacterium,"",1,2026724,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.008348389090594498,-0.2981775,1.0,0.023,-0.2981775,60.4,48.0,307.6526489,0.0,0.00102,0.6037937,-0.2981775
164851,uncultured soil bacterium,"",1,164851,-200,-300,Bacteria,0,2.0,0.046,-0.4444106,99.0,150.0,88.4291153,0.0,-0.010552692173515359,-0.4444106,0,0,-100,0.0,0.0,0.0,0.0,,,-0.4444106
115547,uncultured archaeon,"",1,115547,-200,-300,Archaea,0,4.0,0.093,-0.2453202,99.2755,213.0,112.973732,0.0,-0.011777070846522958,-0.2453202,0,0,-100,0.0,0.0,0.0,0.0,,,-0.2453202
2026799,Verrucomicrobia bacterium,"",1,2026799,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.01671938940782268,-0.2985813,2.0,0.046,-0.2985813,75.949,79.0,35.4111671,0.0,0.00203,0.6326523,-0.2985813
1701324,uncultured bacterium 5E7,"",1,1701324,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.0167850140414367,-0.1998355,3.0,0.069,-0.1998355,67.7667,49.6667,307.6526489,0.0,0.00305,0.1783852,-0.1998355
1895811,Rhizobiales bacterium 62-47,"",1,1895811,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.017288377015722996,-0.3087425,2.0,0.046,-0.3087425,100.0,50.0,307.6526489,0.0,0.00203,9.2534904,-0.3087425
1977087,Proteobacteria bacterium,"",1,1977087,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.02062044755888244,-0.2454986,3.0,0.069,-0.2454986,82.4667,49.3333,307.6526489,0.0,0.00305,0.3670005,-0.2454986
1256574,uncultured bacterium A1Q1_fos_4,"",1,1256574,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,-0.032579865781745675,-0.5818238,2.0,0.046,-0.5818238,70.2,47.0,307.6526489,0.0,0.00203,2.7304518,-0.5818238
91750,uncultured Alphaproteobacteria bacterium,"",1,91750,-200,-300,Bacteria,0,10.0,0.232,-0.4216225,99.93,149.9,90.2761307,0.0,-0.050493188143112,-0.4216225,0,0,-100,0.0,0.0,0.0,0.0,,,-0.4216225
77133,uncultured bacterium,"",1,77133,-200,-300,Bacteria,0,34.0,0.791,-0.5314873,99.5059,145.794,86.8861694,0.0,-0.21701532517289548,-0.5314873,0,0,-100,0.0,0.0,0.0,0.0,,,-0.5314873
953,Wolbachia,"",2,-100,953,942,Bacteria,0,1503.0,34.992,99.0,99.1421,490.424,256.7919312,0.0,166567.995,99.0,691.0,16.087,99.0,97.567,43.8046,47.842556,0.0,0.70249,0.0317862,99.0
263437,Wolbachia endosymbiont of Culex quinquefasciatus,"",1,263437,953,942,Bacteria,0,730.0,16.995,99.0,99.1445,586.763,278.3467102,0.0,166567.995,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
307502,Wolbachia endosymbiont of Drosophila ananassae,"",1,307502,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,139419.225,99.0,611.0,14.225,99.0,97.674,43.0,22.9065781,0.0,0.62116,0.0003155,99.0
66084,Wolbachia sp. wRi,"",1,66084,953,942,Bacteria,0,473.0,11.012,99.0,99.4455,481.767,298.9655762,0.0,107928.61200000001,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
955,Wolbachia pipientis,"",1,955,953,942,Bacteria,0,135.0,3.143,99.0,98.5297,332.844,166.1319885,0.0,34647.964037478,99.0,49.0,1.14,34.0547673,99.9184,51.2245,287.044281,0.0,0.04981,0.0076381,99.0
1633785,Wolbachia endosymbiont of Drosophila incompta,"",1,1633785,953,942,Bacteria,0,74.0,1.722,99.0,98.7621,244.189,123.3111954,0.0,16877.322,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
546165,Wolbachia endosymbiont of Aedes aegypti,"",1,546165,953,942,Bacteria,0,29.0,0.675,100.0,99.931,176.966,99.1763535,0.0,6682.5,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
1695167,Wolbachia endosymbiont of Mycopsylla fici,"",1,1695167,953,942,Bacteria,0,15.0,0.349,100.0,98.6933,150.0,87.7434158,0.0,3455.1,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
190193,Wolbachia endosymbiont of Cadra cautella,"",1,190193,953,942,Bacteria,0,18.0,0.419,67.8971673,99.702,336.0,174.2848358,0.0,2816.4423967713,67.8971673,0,0,-100,0.0,0.0,0.0,0.0,,,67.8971673
1605993,Wolbachia endosymbiont of Dactylopius coccus,"",1,1605993,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,1376.1000000000001,100.0,6.0,0.139,100.0,58.4967,44.1667,102.9211197,0.0,0.0061,0.0,100.0
77038,Wolbachia endosymbiont of Drosophila simulans,"",1,77038,953,942,Bacteria,0,21.0,0.488,17.6140274,96.9256,159.714,87.5185013,0.0,945.927317808,17.6140274,5.0,0.116,8.2687588,99.04,46.8,307.6526489,0.0,0.00508,0.0019725,17.6140274
180837,Wolbachia endosymbiont of Nasonia vitripennis,"",1,180837,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,683.1,100.0,3.0,0.069,100.0,99.2667,48.6667,307.6526489,0.0,0.00305,0.0,100.0
368602,Wolbachia endosymbiont of Laodelphax striatella,"",1,368602,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,683.1,100.0,3.0,0.069,100.0,100.0,68.3333,133.8939362,0.0,0.00305,0.0,100.0
167957,Wolbachia endosymbiont of Aedes albopictus,"",1,167957,953,942,Bacteria,0,1.0,0.023,100.0,100.0,150.0,90.4814835,0.0,455.4,100.0,1.0,0.023,100.0,100.0,49.0,307.6526489,0.0,0.00102,0.0,100.0
626953,Wolbachia endosymbiont of Drosicha pinicola,"",1,626953,953,942,Bacteria,0,2.0,0.046,100.0,100.0,150.0,90.4814835,0.0,455.4,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
246273,Wolbachia endosymbiont of Cimex lectularius,"",1,246273,953,942,Bacteria,0,2.0,0.046,0.896532,89.45,103.5,45.7194481,0.0,231.782806728,100.0,1.0,0.023,100.0,100.0,49.0,307.6526489,0.0,0.00102,0.0,100.0
116598,Wolbachia endosymbiont of Diaphorina citri,"",1,116598,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,227.7,100.0,1.0,0.023,100.0,100.0,49.0,307.6526489,0.0,0.00102,0.0,100.0
118728,Wolbachia endosymbiont of Cylisticus convexus,"",1,118728,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,227.7,100.0,1.0,0.023,100.0,100.0,49.0,307.6526489,0.0,0.00102,0.0,100.0
329647,Wolbachia endosymbiont of Culex molestus,"",1,329647,953,942,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,179.3061437112,7.8067809,10.0,0.232,7.8067809,100.0,44.0,28.7077446,0.0,0.01017,0.0031792,7.8067809
244204,uncultured Wolbachia sp.,"",1,244204,953,942,Bacteria,0,3.0,0.069,10.3695828,100.0,150.0,90.4814835,0.0,70.83462010680002,10.3695828,0,0,-100,0.0,0.0,0.0,0.0,,,10.3695828
10088,Mus,"",2,-100,10088,10066,Eukaryota,0,100.0,2.328,100.0,99.7028,1308.72,298.938446,0.0,23280.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
10090,Mus musculus,house mouse,1,10090,10088,10066,Eukaryota,0,100.0,2.328,100.0,99.7028,1308.72,298.938446,0.0,23280.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
-200699189,Non-genus-specific reads in family Iflaviridae,,2,-100,-200699189,699189,Viruses,0,60.0,1.396,36.4137838,91.9445,341.933,159.9806213,0.0,9176.13604004,41.3084176,68.0,1.583,41.3084176,88.089,104.235,151.6432648,0.0,0.06913,0.0048075,41.3084176
2304480,Culex Iflavi-like virus 4,"",1,2304480,-200699189,699189,Viruses,0,47.0,1.094,100.0,91.5917,300.128,133.9897003,0.0,9176.13604004,100.0,54.0,1.257,100.0,85.7344,88.2222,161.7448883,0.0,0.0549,0.0,100.0
2304477,Culex Iflavi-like virus 1,"",1,2304477,-200699189,699189,Viruses,0,13.0,0.302,100.0,93.22,493.077,253.9478149,0.0,2442.2198427599997,100.0,14.0,0.325,100.0,97.1711,166.0,112.6798782,0.0,0.01423,0.0,100.0
9605,Homo,"",2,-100,9605,9604,Eukaryota,0,36.0,0.838,100.0,99.6583,149.972,89.7778549,0.0,8380.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
