tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
12137,Sobemovirus,"",2,-100,12137,2169577,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,40971870.0,100.0,157465.0,4097.187,100.0,84.086,439.966,307.6252747,0.0,37.74962,0.0,100.0
2315808,Yongsan sobemo-like virus 1,"",1,2315808,12137,2169577,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,40971870.0,100.0,157465.0,4097.187,100.0,84.086,439.966,307.6252747,0.0,37.74962,0.0,100.0
-200012283,Non-genus-specific reads in family Nodaviridae,,2,-100,-200012283,12283,Viruses,0,30284.0,787.979,100.0,94.8011,2686.23,307.3955078,0.0,11447870.0,100.0,30397.0,790.919,100.0,97.0083,447.317,306.20047,0.0,7.28718,0.0,100.0
2304486,Culex mosquito virus 6,"",1,2304486,-200012283,12283,Viruses,0,21984.0,572.016,100.0,96.6422,3127.45,307.6063538,0.0,11447870.0,100.0,22013.0,572.771,100.0,97.794,468.351,307.2750854,0.0,5.27725,0.0,100.0
2304483,Culex mosquito virus 3,"",1,2304483,-200012283,12283,Viruses,0,8236.0,214.298,100.0,89.849,1527.0,307.6526489,0.0,4287780.0,100.0,8243.0,214.48,100.0,95.4372,397.684,307.3909302,0.0,1.97612,0.0,100.0
2304484,Culex mosquito virus 4,"",1,2304484,-200012283,12283,Viruses,0,44.0,1.144,100.0,99.601,296.727,191.3417206,0.0,30170.0,100.0,72.0,1.873,100.0,75.0821,73.5139,92.1553192,0.0,0.01726,0.0,100.0
2304485,Culex mosquito virus 5,"",1,2304485,-200012283,12283,Viruses,0,20.0,0.52,100.0,99.8698,327.75,225.0698547,0.0,23150.0,100.0,69.0,1.795,100.0,56.931,56.6377,44.5039825,0.0,0.01654,0.0,100.0
1299308,Quaranjavirus,"",2,-100,1299308,11308,Viruses,0,18261.0,475.145,100.0,97.5463,1953.19,307.5715027,0.0,9538800.0,100.0,18399.0,478.735,100.0,98.4591,599.658,285.6745605,0.0,4.41086,0.0,100.0
1608131,Wuhan Mosquito Virus 6,"",1,1608131,1299308,11308,Viruses,0,18261.0,475.145,100.0,97.5463,1953.19,307.5715027,0.0,9538800.0,100.0,18399.0,478.735,100.0,98.4591,599.658,285.6745605,0.0,4.41086,0.0,100.0
7174,Culex,"",2,-100,7174,7157,Eukaryota,0,1304.0,33.929,3.6371262,90.2399,249.748,111.4195251,0.0,7809072.6101995725,99.0,30742.0,799.896,99.0,45.7886,45.7952,21.1618633,0.0,7.36988,0.0298837,99.0
