tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
7164,Anopheles,"",2,-100,7164,7157,Eukaryota,0,34.0,1.065,10.3617602,84.2235,112.5,40.3466377,0.0,6227378.982,0.0215,0.0190841,99.0,23439.0,734.318,99.0,26.2175,150.887,3.934571,0.0,14.82411,0.0071156,99.0
43151,Anopheles darlingi,"",1,43151,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,6227378.982,,,99.0,20281.0,635.382,99.0,23.7595,165.593,0.3065281,0.0,12.82682,0.0012993,99.0
7165,Anopheles gambiae,African malaria mosquito,1,7165,7164,7157,Eukaryota,0,33.0,1.033,10.0447401,84.1909,112.606,40.3408508,0.0,629870.7708673977,0.02087,0.0190841,99.0,2051.0,64.255,99.0,42.5939,58.531,24.652256,0.0,1.29717,0.0042246,99.0
74873,Anopheles sinensis,"",1,74873,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,309201.948,,,99.0,1007.0,31.548,99.0,40.3293,49.5452,30.7400913,0.0,0.63688,0.0015917,99.0
112268,Anopheles minimus,"",1,112268,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,16127.1,,,100.0,52.0,1.629,100.0,30.986,71.0,0.3279021,0.0,0.03289,0.0,100.0
325436,Anopheles splendidus,"",1,325436,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,6197.4,,,100.0,20.0,0.626,100.0,78.333,180.0,83.5622482,0.0,0.01265,0.0,100.0
30069,Anopheles stephensi,Asian malaria mosquito,1,30069,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,3405.6,,,100.0,11.0,0.344,100.0,58.7025,40.1818,139.8504333,0.0,0.00696,0.0,100.0
1518534,Anopheles coluzzii,"",1,1518534,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,2781.9,,,100.0,9.0,0.281,100.0,45.1924,26.0,-0.4490023,0.0,0.00569,0.0,100.0
7173,Anopheles arabiensis,"",1,7173,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,920.7,,,100.0,3.0,0.093,100.0,34.8487,38.6667,102.16436,0.0,0.0019,0.0,100.0
30066,Anopheles merus,"",1,30066,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,920.7,,,100.0,3.0,0.093,100.0,70.8333,48.0,307.6526489,0.0,0.0019,0.0,100.0
