tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
12137,Sobemovirus,"",2,-100,12137,2169577,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,12205820.000000002,100.0,16507.0,1220.582,100.0,84.0619,439.756,307.4851074,0.0,15.05893,0.0,100.0
2315808,Yongsan sobemo-like virus 1,"",1,2315808,12137,2169577,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,12205820.000000002,100.0,16507.0,1220.582,100.0,84.0619,439.756,307.4851074,0.0,15.05893,0.0,100.0
7174,Culex,"",2,-100,7174,7157,Eukaryota,0,2431.0,179.756,20.6443086,87.9092,265.53,86.0321045,0.0,11403179.94756281,99.0,15838.0,1171.113,99.0,57.0839,69.8956,78.8753357,0.0,14.44862,0.0298837,99.0
7176,Culex quinquefasciatus,southern house mosquito,1,7176,7174,7157,Eukaryota,0,1890.0,139.752,15.9871227,85.7682,265.359,76.1517944,0.0,11403179.94756281,99.0,15671.0,1158.765,99.0,56.974,69.8291,79.1807404,0.0,14.29627,0.0279299,99.0
7175,Culex pipiens,northern house mosquito,1,7175,7174,7157,Eukaryota,0,46.0,3.401,78.4184038,87.1829,218.891,67.911705,0.0,120726.41356881445,99.0,159.0,11.756,99.0,67.793,76.5031,49.7215958,0.0,0.14505,0.0019538,99.0
7177,Culex tarsalis,"",1,7177,7174,7157,Eukaryota,0,490.0,36.232,100.0,96.2304,270.922,125.908905,0.0,78451.55891952,100.0,5.0,0.369,100.0,42.4568,49.0,60.795269,0.0,0.00456,0.0,100.0
42429,Culex nigripalpus,"",1,42429,7174,7157,Eukaryota,0,3.0,0.221,100.0,88.35,309.0,100.7904816,0.0,2644.1392200600003,100.0,3.0,0.221,100.0,88.235,102.0,58.801342,0.0,0.00274,0.0,100.0
38742,Culex restuans,"",1,38742,7174,7157,Eukaryota,0,1.0,0.073,100.0,88.3,77.0,28.3372421,0.0,150.70345278,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
545656,Culex modestus,"",1,545656,7174,7157,Eukaryota,0,1.0,0.073,100.0,88.7,150.0,67.1548996,0.0,150.70345278,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
7158,Aedes,"",2,-100,7158,7157,Eukaryota,0,145.0,10.721,65.8285121,84.7462,120.807,44.9967461,0.0,4744377.210695235,99.0,9247.0,683.753,99.0,51.8254,187.952,81.4059753,0.0,8.43581,0.0746694,99.0
7160,Aedes albopictus,Asian tiger mosquito,1,7160,7158,7157,Eukaryota,0,88.0,6.507,99.0,85.1614,119.989,45.1306038,0.0,4744377.210695235,99.0,6488.0,479.744,99.0,50.1391,236.789,89.4262924,0.0,5.91884,0.06689,99.0
7159,Aedes aegypti,yellow fever mosquito,1,7159,7158,7157,Eukaryota,0,57.0,4.214,99.0,84.1053,122.07,44.7900848,0.0,2026954.9426489505,99.0,2759.0,204.009,99.0,55.791,73.1062,62.5456009,0.0,2.51697,0.0077793,99.0
-200011270,Non-genus-specific reads in family Rhabdoviridae,,2,-100,-200011270,11270,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,4223640.0,100.0,5712.0,422.364,100.0,30.3212,1815.56,290.381012,0.0,5.21092,0.0,100.0
2259786,Linepithema humile rhabdo-like virus 1,"",1,2259786,-200011270,11270,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,4223640.0,100.0,5712.0,422.364,100.0,30.3212,1815.56,290.381012,0.0,5.21092,0.0,100.0
-200033406,Non-genus-specific reads in family Cecidomyiidae,,2,-100,-200033406,33406,Eukaryota,0,3251.0,240.389,99.0,96.9209,339.353,172.2774353,0.0,1913978.484,100.0,2.0,0.147,100.0,91.026,78.0,48.3665314,0.0,0.00182,0.0,100.0
1262349,Lestremiinae sp. BMW-2012,"",1,1262349,-200033406,33406,Eukaryota,0,2641.0,195.284,99.0,96.8169,360.886,185.0084839,0.0,1913978.484,99.0,0,0,-100,0.0,0.0,0.0,0.0,,,99.0
560273,Cecidomyiidae sp. MAB-2008,"",1,560273,-200033406,33406,Eukaryota,0,607.0,44.883,99.0,97.4055,246.615,117.3939667,0.0,441368.28300000005,100.0,2.0,0.147,100.0,91.026,78.0,48.3665314,0.0,0.00182,0.0,100.0
1592584,Cecidomyiidae sp. Ceci_H1,"",1,1592584,-200033406,33406,Eukaryota,0,1.0,0.073,100.0,93.3,150.0,76.7695541,0.0,722.6999999999999,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
560274,Lestremiinae sp. MAB-2008,"",1,560274,-200033406,33406,Eukaryota,0,2.0,0.147,0.4312727,89.0,146.0,65.7972412,0.0,6.2763116031,0.4312727,0,0,-100,0.0,0.0,0.0,0.0,,,0.4312727
9639,Ursus,"",2,-100,9639,9632,Eukaryota,0,2178.0,161.048,100.0,98.9948,366.801,179.7614899,0.0,1608250.0,100.0,5.0,0.369,100.0,63.9246,42.0,123.4677277,0.0,0.00456,0.0,100.0
9644,Ursus arctos,brown bear,1,9644,9639,9632,Eukaryota,0,2170.0,160.456,100.0,99.0166,367.524,180.1453705,0.0,1608250.0,100.0,5.0,0.369,100.0,63.9246,42.0,123.4677277,0.0,0.00456,0.0,100.0
29073,Ursus maritimus,polar bear,1,29073,9639,9632,Eukaryota,0,8.0,0.591,100.0,93.075,170.625,75.6363907,0.0,5910.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
9918,Bubalus,"",2,-100,9918,9895,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,1404180.0,100.0,1899.0,140.418,100.0,87.7357,105.965,38.9625893,0.0,1.73241,0.0,100.0
