tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
1299308,Quaranjavirus,"",2,-100,1299308,11308,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,46950.0,100.0,526.0,4.731,100.0,44.1206,579.586,200.1339264,0.0,8.71727,0.0,100.0
1608131,Wuhan Mosquito Virus 6,"",1,1608131,1299308,11308,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,46950.0,100.0,522.0,4.695,100.0,44.1471,583.828,201.6702423,0.0,8.65098,0.0,100.0
1608129,Wuhan Mosquito Virus 4,"",1,1608129,1299308,11308,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,350.00000000000006,100.0,4.0,0.035,100.0,40.6725,26.0,-0.3552702,0.0,0.06629,0.0,100.0
-200011270,Non-genus-specific reads in family Rhabdoviridae,,2,-100,-200011270,11270,Viruses,0,56.0,0.503,100.0,98.4465,340.393,180.7609711,0.0,9250.0,100.0,76.0,0.683,100.0,83.3883,87.7105,132.0549316,0.0,1.25953,0.0,100.0
1803034,Merida virus,"",1,1803034,-200011270,11270,Viruses,0,50.0,0.449,100.0,98.4641,363.4,192.1148682,0.0,9250.0,100.0,53.0,0.476,100.0,90.2429,109.604,141.0432739,0.0,0.87836,0.0,100.0
2304515,Culex rhabdovirus,"",1,2304515,-200011270,11270,Viruses,0,6.0,0.053,100.0,98.3,148.667,86.1451111,0.0,1690.0,100.0,13.0,0.116,100.0,68.9545,34.2308,141.7095337,0.0,0.21545,0.0,100.0
2053815,Merida-like virus Turkey,"",1,2053815,-200011270,11270,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,890.0,100.0,10.0,0.089,100.0,65.823,41.2,71.8656921,0.0,0.16573,0.0,100.0
10088,Mus,"",2,-100,10088,10066,Eukaryota,0,56.0,0.503,100.0,99.8099,566.25,220.4382477,0.0,5470.0,100.0,5.0,0.044,100.0,75.2504,33.0,184.4395142,0.0,0.08286,0.0,100.0
10090,Mus musculus,house mouse,1,10090,10088,10066,Eukaryota,0,56.0,0.503,100.0,99.8099,566.25,220.4382477,0.0,5470.0,100.0,5.0,0.044,100.0,75.2504,33.0,184.4395142,0.0,0.08286,0.0,100.0
12137,Sobemovirus,"",2,-100,12137,2169577,Viruses,0,1.0,0.008,100.0,87.9,140.0,60.3279037,0.0,3230.0,100.0,40.0,0.359,100.0,82.0105,398.825,284.5379028,0.0,0.66291,0.0,100.0
