tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
9605,Homo,"",2,-100,9605,9604,Eukaryota,0,13689.0,1657.692,100.0,99.3282,202.539,101.8214035,0.0,17832690.0,17.53471,0.0,100.0,1037.0,125.577,100.0,66.1167,44.459,145.6476135,0.0,1.32833,0.0,100.0
9606,Homo sapiens,human,1,9606,9605,9604,Eukaryota,0,13689.0,1657.692,100.0,99.3282,202.539,101.8214035,0.0,17832690.0,17.53471,0.0,100.0,1037.0,125.577,100.0,66.1167,44.459,145.6476135,0.0,1.32833,0.0,100.0
7174,Culex,"",2,-100,7174,7157,Eukaryota,0,1407.0,170.383,19.5511755,83.6873,1020.61,166.4588776,0.0,8303069.607519073,1.80227,2.7426937,99.0,7321.0,886.548,99.0,61.8427,100.543,101.3221436,0.0,9.37772,0.0298837,99.0
7176,Culex quinquefasciatus,southern house mosquito,1,7176,7174,7157,Eukaryota,0,378.0,45.774,5.0219267,86.1716,128.481,51.2041664,0.0,8303069.607519073,0.48419,2.7332158,99.0,6992.0,846.707,99.0,61.1944,96.7521,101.0569916,0.0,8.95629,0.0279299,99.0
7177,Culex tarsalis,"",1,7177,7174,7157,Eukaryota,0,1011.0,122.428,100.0,82.7298,1368.68,211.6275787,0.0,585821.5314114001,1.29502,0.0,100.0,289.0,34.996,100.0,75.7757,200.938,114.3347702,0.0,0.37019,0.0,100.0
7175,Culex pipiens,northern house mosquito,1,7175,7174,7157,Eukaryota,0,14.0,1.695,38.9879976,87.6729,163.5,51.1111603,0.0,35703.34370598365,0.01793,0.0081413,99.0,29.0,3.511,99.0,91.4048,33.2759,63.4867592,0.0,0.03715,0.0019538,99.0
7178,Culex tritaeniorhynchus,"",1,7178,7174,7157,Eukaryota,0,4.0,0.484,100.0,76.989,352.0,45.35952,0.0,14133.076894200001,0.00512,0.0,100.0,11.0,1.332,100.0,29.8915,49.7273,27.7317276,0.0,0.01409,0.0,100.0
7158,Aedes,"",2,-100,7158,7157,Eukaryota,0,555.0,67.208,99.0,82.316,269.991,59.4105606,0.0,6636962.772000001,0.71092,0.0610951,99.0,9577.0,1159.742,99.0,61.3946,63.3631,97.6101227,0.0,12.26751,0.0746694,99.0
7160,Aedes albopictus,Asian tiger mosquito,1,7160,7158,7157,Eukaryota,0,346.0,41.899,99.0,81.3669,298.014,56.1940384,0.0,6636962.772000001,0.4432,0.0013622,99.0,5246.0,635.273,99.0,61.879,67.1022,101.0980606,0.0,6.71978,0.06689,99.0
7159,Aedes aegypti,yellow fever mosquito,1,7159,7158,7157,Eukaryota,0,160.0,19.375,99.0,84.3373,123.644,44.9618301,0.0,5261382.621,0.20495,0.0051368,99.0,4273.0,517.446,99.0,60.5974,57.6415,92.9450607,0.0,5.47343,0.0077793,99.0
