tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
12137,Sobemovirus,"",2,-100,12137,2169577,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,4292260.0,100.0,15807.0,429.226,100.0,84.091,440.0,307.6526489,0.0,16.90444,0.0,100.0
2315808,Yongsan sobemo-like virus 1,"",1,2315808,12137,2169577,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,4292260.0,100.0,15807.0,429.226,100.0,84.091,440.0,307.6526489,0.0,16.90444,0.0,100.0
1299308,Quaranjavirus,"",2,-100,1299308,11308,Viruses,0,5277.0,143.292,100.0,97.4565,2038.09,307.4790955,0.0,2875620.0,100.0,5313.0,144.27,100.0,98.6317,643.982,293.809967,0.0,5.68187,0.0,100.0
1608131,Wuhan Mosquito Virus 6,"",1,1608131,1299308,11308,Viruses,0,5277.0,143.292,100.0,97.4565,2038.09,307.4790955,0.0,2875620.0,100.0,5313.0,144.27,100.0,98.6317,643.982,293.809967,0.0,5.68187,0.0,100.0
44387,Zonotrichia,"",2,-100,44387,1729112,Eukaryota,0,2490.0,67.613,100.0,98.1333,258.637,137.5896606,0.0,2054470.0,100.0,5090.0,138.214,100.0,53.4363,30.59,18.3172207,0.0,5.44338,0.0,100.0
44394,Zonotrichia albicollis,white-throated sparrow,1,44394,44387,1729112,Eukaryota,0,2488.0,67.559,100.0,98.1331,258.729,137.6335754,0.0,2054470.0,100.0,5078.0,137.888,100.0,53.4657,30.5939,18.3012047,0.0,5.43055,0.0,100.0
44391,Zonotrichia capensis,rufous-collared sparrow,1,44391,44387,1729112,Eukaryota,0,2.0,0.054,100.0,98.35,144.0,82.9561081,0.0,3790.0,100.0,12.0,0.325,100.0,40.9971,28.9167,25.09445,0.0,0.01283,0.0,100.0
-201980416,Non-genus-specific reads in family Peribunyaviridae,,2,-100,-201980416,1980416,Viruses,0,2944.0,79.941,100.0,99.7321,7449.51,307.5703125,0.0,1599370.0,100.0,2946.0,79.996,100.0,99.7155,2432.55,307.4431152,0.0,3.15053,0.0,100.0
1628184,Bunyaviridae environmental sample,"",1,1628184,-201980416,1980416,Viruses,0,2944.0,79.941,100.0,99.7321,7449.51,307.5703125,0.0,1599370.0,100.0,2946.0,79.996,100.0,99.7155,2432.55,307.4431152,0.0,3.15053,0.0,100.0
11051,Flavivirus,arboviruses group B,2,-100,11051,11050,Viruses,0,5427.0,147.365,100.0,99.022,10734.1,307.5623169,0.0,1585826.1132208,100.0,5436.0,147.61,7.5994928,99.6484,3370.23,307.3691711,0.0,5.81341,3.3854153,100.0
537023,Calbertado virus,"",1,537023,11051,11050,Viruses,0,5427.0,147.365,100.0,99.022,10734.1,307.5623169,0.0,1585826.1132208,100.0,5436.0,147.61,100.0,99.6484,3370.23,307.3691711,0.0,5.81341,0.0,100.0
187105,Caloenas,"",2,-100,187105,8930,Eukaryota,0,5185.0,140.794,100.0,98.1803,645.906,306.4289246,0.0,1407940.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
187106,Caloenas nicobarica,Nicobar pigeon,1,187106,187105,8930,Eukaryota,0,5185.0,140.794,100.0,98.1803,645.906,306.4289246,0.0,1407940.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
7174,Culex,"",2,-100,7174,7157,Eukaryota,0,2723.0,73.94,8.3034388,94.1797,432.405,232.3103485,0.0,1323142.7873318256,99.0,5083.0,138.024,99.0,58.2183,88.6203,72.1868896,0.0,5.4359,0.0298837,99.0
7176,Culex quinquefasciatus,southern house mosquito,1,7176,7174,7157,Eukaryota,0,547.0,14.853,1.4141162,85.4348,258.631,76.7626419,0.0,1323142.7873318256,99.0,4971.0,134.983,99.0,57.7509,88.3384,72.3335114,0.0,5.31612,0.0279299,99.0
7177,Culex tarsalis,"",1,7177,7174,7157,Eukaryota,0,2138.0,58.055,100.0,96.5884,482.274,275.3728638,0.0,56798.81395340001,100.0,32.0,0.868,100.0,96.0312,83.6875,61.6866722,0.0,0.03422,0.0,100.0
7175,Culex pipiens,northern house mosquito,1,7175,7174,7157,Eukaryota,0,37.0,1.004,23.0170653,84.4243,127.486,48.0430336,0.0,21215.03027624645,99.0,79.0,2.145,99.0,71.9142,108.873,64.2334137,0.0,0.08448,0.0019538,99.0
42429,Culex nigripalpus,"",1,42429,7174,7157,Eukaryota,0,1.0,0.027,100.0,88.7,150.0,67.1548996,0.0,289.71928476,100.0,1.0,0.027,100.0,89.6,48.0,307.6526489,0.0,0.00107,0.0,100.0
