tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
7174,Culex,"",2,-100,7174,7157,Eukaryota,0,10082.0,119.356,13.6001136,87.0572,326.433,118.8987503,0.0,12393656.412807975,4.97292,2.7426937,99.0,108154.0,1280.384,99.0,44.7902,98.4226,37.1817894,0.0,53.34668,0.0298837,99.0
7176,Culex quinquefasciatus,southern house mosquito,1,7176,7174,7157,Eukaryota,0,5975.0,70.735,7.9343345,86.1856,190.329,65.4540482,0.0,12393656.412807975,2.94715,2.7332158,99.0,106749.0,1263.751,99.0,44.3569,97.176,36.1128502,0.0,52.65367,0.0279299,99.0
7175,Culex pipiens,northern house mosquito,1,7175,7174,7157,Eukaryota,0,2875.0,34.035,99.0,85.2031,603.968,198.0895386,0.0,201063.145771224,1.41809,0.0081413,99.0,1338.0,15.839,99.0,78.1337,197.102,120.4172668,0.0,0.65997,0.0019538,99.0
42428,Culex erythrothorax,"",1,42428,7174,7157,Eukaryota,0,986.0,11.672,100.0,98.1748,370.559,227.9547424,0.0,15874.05259392,0.48634,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
7177,Culex tarsalis,"",1,7177,7174,7157,Eukaryota,0,231.0,2.734,100.0,85.2277,216.74,54.2407608,0.0,10509.671058240001,0.11394,0.0,100.0,58.0,0.686,100.0,65.9156,116.552,81.1963654,0.0,0.02861,0.0,100.0
42429,Culex nigripalpus,"",1,42429,7174,7157,Eukaryota,0,3.0,0.035,100.0,90.6333,145.333,68.5472565,0.0,750.5003975999999,0.00148,0.0,100.0,6.0,0.071,100.0,89.423,104.0,62.3178558,0.0,0.00296,0.0,100.0
946124,Culex pipiens complex sp. YL-2011,"",1,946124,7174,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,346.50000000000006,,,100.0,3.0,0.035,100.0,92.593,81.0,48.9871635,0.0,0.00148,0.0,100.0
7178,Culex tritaeniorhynchus,"",1,7178,7174,7157,Eukaryota,0,10.0,0.118,100.0,85.79,131.7,52.1916008,0.0,160.48134048,0.00493,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
42433,Culex torrentium,"",1,42433,7174,7157,Eukaryota,0,1.0,0.011,100.0,87.5,136.0,57.5850258,0.0,14.960124959999998,0.00049,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
1179746,Culex pipiens complex sp. MW-2012,"",1,1179746,7174,7157,Eukaryota,0,1.0,0.011,100.0,87.2,149.0,63.7212448,0.0,14.960124959999998,0.00049,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
7158,Aedes,"",2,-100,7158,7157,Eukaryota,0,375.0,4.439,27.0350409,85.8149,113.197,41.3259697,0.0,2278835.74527691,0.18497,0.0610951,99.0,37091.0,439.103,99.0,46.4313,284.161,79.1006699,0.0,18.29504,0.0746694,99.0
7159,Aedes aegypti,yellow fever mosquito,1,7159,7158,7157,Eukaryota,0,191.0,2.261,57.3271478,86.5361,103.22,35.9893608,0.0,2278835.74527691,0.09421,0.0051368,99.0,19610.0,232.153,99.0,46.5762,62.1386,20.9693336,0.0,9.67258,0.0077793,99.0
7160,Aedes albopictus,Asian tiger mosquito,1,7160,7158,7157,Eukaryota,0,183.0,2.166,99.0,85.1077,123.525,46.9230804,0.0,2034104.3809603509,0.09026,0.0013622,99.0,17481.0,206.949,99.0,46.2687,533.224,144.3117981,0.0,8.62246,0.06689,99.0
240003,Aedes cretinus,"",1,240003,7158,7157,Eukaryota,0,1.0,0.011,100.0,77.5,129.0,36.3467865,0.0,29.738544989999998,0.00049,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
7164,Anopheles,"",2,-100,7164,7157,Eukaryota,0,33.0,0.39,3.6746181,84.7091,114.273,41.7680054,0.0,275921.23488500196,0.01628,0.0190841,99.0,3970.0,46.998,99.0,45.831,209.618,68.9882431,0.0,1.95819,0.0071156,99.0
7165,Anopheles gambiae,African malaria mosquito,1,7165,7164,7157,Eukaryota,0,27.0,0.319,2.9712298,84.4222,113.296,40.7779961,0.0,275921.23488500196,0.01332,0.0190841,99.0,2378.0,28.152,99.0,47.4713,306.947,102.9906693,0.0,1.17294,0.0042246,99.0
74873,Anopheles sinensis,"",1,74873,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,94324.82400000001,,,99.0,813.0,9.624,99.0,45.2133,44.0123,14.0392323,0.0,0.40101,0.0015917,99.0
43151,Anopheles darlingi,"",1,43151,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,89806.56300000001,,,99.0,774.0,9.163,99.0,41.4195,85.4703,21.8146229,0.0,0.38177,0.0012993,99.0
7173,Anopheles arabiensis,"",1,7173,7164,7157,Eukaryota,0,5.0,0.059,100.0,85.88,114.0,43.6759377,0.0,486.98024679,0.00247,0.0,100.0,4.0,0.047,100.0,46.145,69.5,91.3584824,0.0,0.00197,0.0,100.0
227531,Anopheles plumbeus,"",1,227531,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,108.89999999999999,,,100.0,1.0,0.011,100.0,60.4,48.0,307.6526489,0.0,0.00049,0.0,100.0
337524,Anopheles sp. dg19,"",1,337524,7164,7157,Eukaryota,0,1.0,0.011,100.0,86.6,142.0,58.9586067,0.0,4.04207991,0.00049,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
41820,Culicoides,punkies,2,-100,41820,41819,Eukaryota,0,1407.0,16.656,80.1561422,99.988,29.6453,5.5976067,0.0,126820.35668076023,0.694,0.0675662,80.1561422,0,0,-100,0.0,0.0,0.0,0.0,,,80.1561422
179676,Culicoides sonorensis,"",1,179676,41820,41819,Eukaryota,0,1407.0,16.656,94.9907794,99.988,29.6453,5.5976067,0.0,126820.35668076023,0.694,0.0523116,94.9907794,0,0,-100,0.0,0.0,0.0,0.0,,,94.9907794
190765,Ochlerotatus,"",2,-100,190765,7157,Eukaryota,0,1.0,0.011,2.5062126,86.3,124.0,49.3979416,0.0,13250.141174443237,0.00049,0.0004563,100.0,112.0,1.325,100.0,91.5896,140.33,97.080162,0.0,0.05524,0.0,100.0
329105,Ochlerotatus taeniorhynchus,"",1,329105,190765,7157,Eukaryota,0,1.0,0.011,5.1208905,86.3,124.0,49.3979416,0.0,13250.141174443237,0.00049,0.0002282,100.0,112.0,1.325,100.0,91.5896,140.33,97.080162,0.0,0.05524,0.0,100.0
124916,Armigeres,"",2,-100,124916,7157,Eukaryota,0,142.0,1.681,74.5817511,82.5241,301.57,60.1986618,0.0,9350.457600796295,0.07004,0.0030725,74.5817511,0,0,-100,0.0,0.0,0.0,0.0,,,74.5817511
124917,Armigeres subalbatus,"",1,124917,124916,7157,Eukaryota,0,142.0,1.681,74.5817511,82.5241,301.57,60.1986618,0.0,9350.457600796295,0.07004,0.0030725,74.5817511,0,0,-100,0.0,0.0,0.0,0.0,,,74.5817511
-200,All taxa with neither family nor genus classification,,2,-100,-200,-300,Uncategorized,0,23738.0,281.023,-0.3892881,93.7746,4175.27,174.2540894,0.0,8544.63853636,11.70871,1004.6601563,-0.2722052,12910.0,152.835,-0.2722052,94.7048,2400.9,302.2565613,0.0,6.36782,518.2056274,-0.2722052
2079148,Culex pipiens associated Tunisia virus,"",1,2079148,-200,-300,Viruses,0,10898.0,129.016,100.0,96.3574,7985.83,307.5842896,0.0,8544.63853636,5.37541,0.0,100.0,10930.0,129.395,100.0,96.1787,2524.0,306.8924866,0.0,5.39119,0.0,100.0
1923335,Hubei virga-like virus 2,"",1,1923335,-200,-300,Viruses,0,12784.0,151.343,100.0,91.562,944.376,60.9650688,0.0,6440.395795550001,6.30568,0.0,100.0,1703.0,20.161,100.0,93.6493,1942.55,300.7965393,0.0,0.84,0.0,100.0
1075826,dsRNA virus environmental sample,"",1,1075826,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,69.90229536,,,100.0,217.0,2.568,100.0,43.404,447.797,152.397644,0.0,0.10703,0.0,100.0
2010266,Aedes camptorhynchus toti-like virus 1,"",1,2010266,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,1.27936444,,,100.0,4.0,0.047,100.0,60.0,27.5,0.0533966,0.0,0.00197,0.0,100.0
1758883,Imjin River virus 1,"",1,1758883,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,0.9527182,,,100.0,3.0,0.035,100.0,60.6667,59.3333,112.3955536,0.0,0.00148,0.0,100.0
592827,Leotiomycetes sp. Liu 1-3,"",1,592827,-200,-300,Eukaryota,0,2.0,0.023,100.0,88.3,120.0,50.7844772,0.0,0.8953626300000002,0.00099,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
1797337,Bacteroidetes bacterium GWE2_42_24,"",1,1797337,-200,-300,Bacteria,0,0,0,-100,0.0,0.0,0.0,0.0,0.466880746168776,,,3.084855,47.0,0.556,3.084855,34.6663,50.9787,6.1081572,0.0,0.02318,0.0374731,3.084855
2027351,Cumbaru virus,"",1,2027351,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,0.29942571999999995,,,100.0,1.0,0.011,100.0,72.9,48.0,307.6526489,0.0,0.00049,0.0,100.0
2304498,Culex Bunyavirus 1,"",1,2304498,-200,-300,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,0.29942571999999995,,,100.0,1.0,0.011,100.0,66.0,47.0,307.6526489,0.0,0.00049,0.0,100.0
